Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,1,0.6866204463518583,0.6049118324329978,0.676923076923077,0.8070175438596491,1.180603265762329,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,2,0.5812629965635446,0.5323202583873481,0.7428571428571429,0.7368421052631579,1.2327849864959717,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,3,0.5544144747021434,0.5265220602353414,0.6813186813186813,0.7719298245614035,1.1610171794891357,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,4,0.5335318796582275,0.4992082448382127,0.7516483516483516,0.8070175438596491,1.1600680351257324,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,5,0.5105514706491114,0.4733762662661703,0.7912087912087912,0.8070175438596491,1.3213942050933838,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,6,0.48988814177093926,0.4640025072976163,0.832967032967033,0.8596491228070176,1.2254786491394043,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,7,0.47872686091360156,0.46001953513998733,0.8615384615384616,0.9473684210526315,1.1572179794311523,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,8,0.47371179323930007,0.44654838871537594,0.8725274725274725,0.9298245614035088,1.1530334949493408,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,9,0.470597994524044,0.45770881887067827,0.8637362637362638,0.9649122807017544,1.1569266319274902,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,10,0.4678459825751546,0.43425744824242174,0.8879120879120879,0.8421052631578947,1.2102673053741455,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,11,0.4667013782066303,0.4331122045977074,0.8879120879120879,0.8596491228070176,1.152970790863037,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,12,0.47009835007426504,0.4375095001438208,0.8703296703296703,0.9473684210526315,1.1472251415252686,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,13,0.4665213865893228,0.43148677495487947,0.8725274725274725,0.8947368421052632,1.1603009700775146,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,14,0.463599253814299,0.4352638742379975,0.8769230769230769,0.9473684210526315,1.2101643085479736,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,15,0.4658216064447885,0.4436547165377098,0.8769230769230769,0.9298245614035088,1.2332167625427246,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,16,0.4641907329742725,0.43365299806260227,0.8857142857142857,0.9473684210526315,1.1472043991088867,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,17,0.46332501644616597,0.4535132050514221,0.8835164835164835,0.9473684210526315,1.173435926437378,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,18,0.4634782822577508,0.4271349425901446,0.8813186813186813,0.8947368421052632,1.229041337966919,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,19,0.46164996185145535,0.4635728963634424,0.8747252747252747,0.9473684210526315,1.147414207458496,0.4294066329797109,0.9824561403508771
Breast_Cancer_Wisconsin,VQC_angle_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.01,5,100,6,20,0.4613092184721769,0.42986738786362766,0.8945054945054945,0.9298245614035088,1.1459190845489502,0.4294066329797109,0.9824561403508771
