Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,PREPROCESSING_ACTIVATION_FN,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Breast_Cancer_Wisconsin,sequent_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,1,0.5095876047571937,0.3587524043886285,0.832967032967033,0.9298245614035088,1.1468801498413086,0.3024875051096866,0.8947368421052632
Breast_Cancer_Wisconsin,sequent_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,2,0.3696829028181977,0.3098099864365762,0.9406593406593406,0.9473684210526315,1.1490325927734375,0.3024875051096866,0.8947368421052632
Breast_Cancer_Wisconsin,sequent_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,3,0.339144066794888,0.28923961572479784,0.9428571428571428,0.9824561403508771,1.219872236251831,0.3024875051096866,0.8947368421052632
Breast_Cancer_Wisconsin,sequent_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,4,0.32218385217608986,0.2768317458399555,0.9516483516483516,0.9473684210526315,1.1521906852722168,0.3024875051096866,0.8947368421052632
Breast_Cancer_Wisconsin,sequent_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,5,0.3105735773896123,0.26645421824957194,0.9494505494505494,0.9824561403508771,1.1530516147613525,0.3024875051096866,0.8947368421052632
Breast_Cancer_Wisconsin,sequent_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,6,0.30187904589123776,0.2576974499643895,0.9472527472527472,0.9473684210526315,1.153679609298706,0.3024875051096866,0.8947368421052632
Breast_Cancer_Wisconsin,sequent_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,7,0.2947192092190732,0.24802339965837045,0.9428571428571428,0.9824561403508771,1.216181993484497,0.3024875051096866,0.8947368421052632
Breast_Cancer_Wisconsin,sequent_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,8,0.28744195303419134,0.2405601253635005,0.9428571428571428,0.9824561403508771,1.152522325515747,0.3024875051096866,0.8947368421052632
Breast_Cancer_Wisconsin,sequent_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,9,0.28145888873509,0.2344918044512732,0.9516483516483516,0.9824561403508771,1.1621074676513672,0.3024875051096866,0.8947368421052632
Breast_Cancer_Wisconsin,sequent_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,10,0.2761002209160354,0.22999142424056404,0.9516483516483516,0.9824561403508771,1.1487419605255127,0.3024875051096866,0.8947368421052632
Breast_Cancer_Wisconsin,sequent_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,11,0.2722076834230633,0.22598089016320413,0.9494505494505494,0.9824561403508771,1.2096731662750244,0.3024875051096866,0.8947368421052632
Breast_Cancer_Wisconsin,sequent_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,12,0.2695047798065039,0.2245275631808398,0.9538461538461539,0.9824561403508771,1.1489379405975342,0.3024875051096866,0.8947368421052632
Breast_Cancer_Wisconsin,sequent_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,13,0.2677193604982816,0.22146637920747725,0.9516483516483516,0.9824561403508771,1.146878719329834,0.3024875051096866,0.8947368421052632
