Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,1,0.4902313960777534,0.38408009969351586,0.8219780219780219,0.9122807017543859,0.03687429428100586,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,2,0.22856461756177002,0.24529641526832915,0.9362637362637363,0.9473684210526315,0.03686070442199707,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,3,0.16177537930863245,0.21731276672921682,0.9472527472527472,0.9649122807017544,0.03683328628540039,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,4,0.13498689074089731,0.18836114235353052,0.9472527472527472,0.9649122807017544,0.03684496879577637,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,5,0.12120027545900953,0.15615087852143406,0.9516483516483516,0.9649122807017544,0.03683209419250488,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,0.10624227910507265,0.14354745167912097,0.9604395604395605,0.9649122807017544,0.03692054748535156,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,7,0.10158053262269247,0.1498200610083969,0.9648351648351648,0.9649122807017544,0.036881208419799805,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,8,0.08840588147235154,0.1323491164989639,0.978021978021978,0.9649122807017544,0.03688240051269531,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,9,0.09011540210173864,0.16807185767806673,0.967032967032967,0.9122807017543859,0.03689408302307129,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,10,0.08454822738025501,0.13635497551672815,0.9714285714285714,0.9649122807017544,0.03682661056518555,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,11,0.0827302222695345,0.1319480275637225,0.9736263736263736,0.9649122807017544,0.036772727966308594,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,12,0.07527023291338113,0.13756578287371157,0.9758241758241758,0.9298245614035088,0.036902666091918945,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,13,0.07533342364643301,0.13073887255271538,0.9758241758241758,0.9649122807017544,0.03679776191711426,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,14,0.07514326104761235,0.11751466774863698,0.9758241758241758,0.9649122807017544,0.036774635314941406,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,15,0.0779627313549409,0.12842396344875165,0.9758241758241758,0.9649122807017544,0.03675651550292969,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,16,0.07321100608045286,0.13469383406469174,0.9824175824175824,0.9649122807017544,0.03676795959472656,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,17,0.07309460358222138,0.11800624164670967,0.978021978021978,0.9649122807017544,0.0368649959564209,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,18,0.07356776700420356,0.12660956274709878,0.9736263736263736,0.9649122807017544,0.03679943084716797,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,19,0.06485694971774797,0.11509416638383348,0.9846153846153847,0.9649122807017544,0.03687882423400879,0.04724190903806103,0.9824561403508771
Breast_Cancer_Wisconsin,NN_with_original_input_list,1,0.01,32,500,Sigmoid(),Sigmoid(),1,0.1,5,100,20,0.07355311374080234,0.1145568023815653,0.978021978021978,0.9649122807017544,0.0367884635925293,0.04724190903806103,0.9824561403508771
