Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,PREPROCESSING_ACTIVATION_FN,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Breast_Cancer_Wisconsin,sequent_classical_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,Sigmoid(),0.1,5,100,6,1,0.6461021015932272,0.58441928813332,0.6175824175824176,0.6842105263157895,0.03811955451965332,0.07872256211805762,0.9473684210526315
Breast_Cancer_Wisconsin,sequent_classical_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,Sigmoid(),0.1,5,100,6,2,0.5951402753919035,0.5424423860876184,0.654945054945055,0.8947368421052632,0.03787636756896973,0.07872256211805762,0.9473684210526315
Breast_Cancer_Wisconsin,sequent_classical_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,Sigmoid(),0.1,5,100,6,3,0.5222524073752728,0.4573832583009151,0.8219780219780219,0.9298245614035088,0.03793787956237793,0.07872256211805762,0.9473684210526315
Breast_Cancer_Wisconsin,sequent_classical_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,Sigmoid(),0.1,5,100,6,4,0.43614031358079597,0.37199511444359495,0.8989010989010989,0.9298245614035088,0.03796219825744629,0.07872256211805762,0.9473684210526315
Breast_Cancer_Wisconsin,sequent_classical_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,Sigmoid(),0.1,5,100,6,5,0.35755110753106545,0.30733915013179447,0.9076923076923077,0.9298245614035088,0.03789877891540527,0.07872256211805762,0.9473684210526315
Breast_Cancer_Wisconsin,sequent_classical_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,Sigmoid(),0.1,5,100,6,6,0.29626492124337417,0.26673367488802524,0.9274725274725275,0.9473684210526315,0.037862539291381836,0.07872256211805762,0.9473684210526315
Breast_Cancer_Wisconsin,sequent_classical_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,Sigmoid(),0.1,5,100,6,7,0.252198539183035,0.2379141059099582,0.9406593406593406,0.9473684210526315,0.03784942626953125,0.07872256211805762,0.9473684210526315
Breast_Cancer_Wisconsin,sequent_classical_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,Sigmoid(),0.1,5,100,6,8,0.21958742884325458,0.20523753291682192,0.9494505494505494,0.9473684210526315,0.037813425064086914,0.07872256211805762,0.9473684210526315
Breast_Cancer_Wisconsin,sequent_classical_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,Sigmoid(),0.1,5,100,6,9,0.19997910453149906,0.21961086465601334,0.9428571428571428,0.9298245614035088,0.037832021713256836,0.07872256211805762,0.9473684210526315
Breast_Cancer_Wisconsin,sequent_classical_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,Sigmoid(),0.1,5,100,6,10,0.18201533397966688,0.20709185132332014,0.9582417582417583,0.9473684210526315,0.03786945343017578,0.07872256211805762,0.9473684210526315
Breast_Cancer_Wisconsin,sequent_classical_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,Sigmoid(),0.1,5,100,6,11,0.16812662600160955,0.19449813114969353,0.9604395604395605,0.9473684210526315,0.03793501853942871,0.07872256211805762,0.9473684210526315
Breast_Cancer_Wisconsin,sequent_classical_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,Sigmoid(),0.1,5,100,6,12,0.15582949778699612,0.16218184228790433,0.967032967032967,0.9649122807017544,0.03786659240722656,0.07872256211805762,0.9473684210526315
Breast_Cancer_Wisconsin,sequent_classical_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,Sigmoid(),0.1,5,100,6,13,0.14798937572145854,0.17893167885771968,0.9582417582417583,0.9473684210526315,0.03788614273071289,0.07872256211805762,0.9473684210526315
Breast_Cancer_Wisconsin,sequent_classical_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,Sigmoid(),0.1,5,100,6,14,0.13699103229689402,0.14791217892381706,0.9626373626373627,0.9649122807017544,0.03782987594604492,0.07872256211805762,0.9473684210526315
Breast_Cancer_Wisconsin,sequent_classical_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,Sigmoid(),0.1,5,100,6,15,0.1339282827902135,0.14651822119036265,0.967032967032967,0.9649122807017544,0.03786420822143555,0.07872256211805762,0.9473684210526315
