Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,Epoch,Train_Loss,Validation_Loss,Time,Test_Loss
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),1,0.06897048807859421,0.06771293594837188,2.80826473236084,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),2,0.06739961520671844,0.06753853056430817,3.157496452331543,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),3,0.06734604956388474,0.06746129300594329,3.2978532314300537,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),4,0.06732419545650482,0.06743616822957993,3.2802157402038574,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),5,0.06731233404874802,0.06743997899293899,3.290069103240967,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),6,0.06730100377321244,0.06753746330738068,3.2866973876953125,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),7,0.0673076498556137,0.06759721183776855,3.2909135818481445,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),8,0.06728763974905014,0.06745148828029633,3.2773549556732178,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),9,0.06728636271953582,0.06741401019096374,3.286999225616455,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),10,0.06728279958248139,0.06743991932868958,3.2902393341064453,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),11,0.06727453415155411,0.06739566634893418,3.309144973754883,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),12,0.06726489451646805,0.06740122503042222,3.3223037719726562,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),13,0.06726164872407914,0.06740786321759223,3.303119659423828,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),14,0.06726336473226548,0.06739608343839645,3.324888229370117,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),15,0.06726045101881027,0.06740478641986847,3.3197872638702393,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),16,0.06726314714670181,0.06739826060533524,3.3241848945617676,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),17,0.06725622016429901,0.06738982425928115,3.3163769245147705,0.06749745194911957
MNIST,AE_loss_values,4,0.01,128,500,Sigmoid(),Sigmoid(),18,0.06725874377250671,0.06740213397741318,3.3150973320007324,0.06749745194911957
