Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,Epoch,Train_Loss,Validation_Loss,Time,Test_Loss
MNIST,AE_loss_values,3,0.001,128,500,Sigmoid(),Sigmoid(),1,0.06721133192300796,0.05700557758808136,2.7631499767303467,0.01952330597937107
MNIST,AE_loss_values,3,0.001,128,500,Sigmoid(),Sigmoid(),2,0.055221012998819353,0.05351151136755943,2.813568592071533,0.01952330597937107
MNIST,AE_loss_values,3,0.001,128,500,Sigmoid(),Sigmoid(),3,0.05040230393409729,0.04833842255473137,3.008406162261963,0.01952330597937107
MNIST,AE_loss_values,3,0.001,128,500,Sigmoid(),Sigmoid(),4,0.04702549581289291,0.04591573661565781,3.075639486312866,0.01952330597937107
MNIST,AE_loss_values,3,0.001,128,500,Sigmoid(),Sigmoid(),5,0.04522652849555016,0.04465787736177444,3.1012399196624756,0.01952330597937107
MNIST,AE_loss_values,3,0.001,128,500,Sigmoid(),Sigmoid(),6,0.044157793283462525,0.04329483660459518,3.089799642562866,0.01952330597937107
MNIST,AE_loss_values,3,0.001,128,500,Sigmoid(),Sigmoid(),7,0.04268031259417534,0.042519603341817855,3.111100912094116,0.01952330597937107
MNIST,AE_loss_values,3,0.001,128,500,Sigmoid(),Sigmoid(),8,0.04170779654145241,0.04177622371912003,3.1111080646514893,0.01952330597937107
MNIST,AE_loss_values,3,0.001,128,500,Sigmoid(),Sigmoid(),9,0.04090131747841835,0.04060275142192841,3.114274740219116,0.01952330597937107
MNIST,AE_loss_values,3,0.001,128,500,Sigmoid(),Sigmoid(),10,0.04000089884400368,0.04009067724943161,3.133831262588501,0.01952330597937107
MNIST,AE_loss_values,3,0.001,128,500,Sigmoid(),Sigmoid(),11,0.03954931240558624,0.03986105194091797,3.143754720687866,0.01952330597937107
MNIST,AE_loss_values,3,0.001,128,500,Sigmoid(),Sigmoid(),12,0.03890121325731277,0.038666172659397126,3.149549961090088,0.01952330597937107
