Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,1,0.2110190431968005,0.13185799338509513,0.93544,0.96,20.20192790031433,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,2,0.09233601190148795,0.08930619154645046,0.97076,0.9727,20.136848211288452,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,3,0.06069934862079594,0.08362631267258867,0.98104,0.9743,21.187625646591187,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,4,0.040958600755029426,0.08289884045600127,0.9868,0.9759,20.240944385528564,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,5,0.028456475521917265,0.08220579744846426,0.99052,0.977,20.375924348831177,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,6,0.02211538518229281,0.07878574689561131,0.99322,0.9779,20.29859757423401,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,7,0.013191449016244854,0.09196033242780281,0.9959,0.9764,20.327615976333618,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,8,0.008712319745258807,0.07846578987896966,0.99708,0.981,20.609643697738647,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,9,0.005200676902079747,0.07774670532672813,0.99858,0.9809,20.38791561126709,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,10,0.0020707265492822574,0.07165435638424465,0.99966,0.9831,20.28414011001587,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,11,0.0011104413647945847,0.07221473435242805,0.99982,0.9841,20.34198832511902,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,12,0.0004549335298601555,0.07118417414526361,1.0,0.9848,20.362139463424683,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,13,0.00026830844078837296,0.07242689344257208,1.0,0.9842,20.298613786697388,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,14,0.00021864208525985697,0.07267739829024898,1.0,0.984,20.355802297592163,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,15,0.00019163933929694147,0.07345703495913633,1.0,0.9848,22.288487195968628,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,16,0.00017540205422604486,0.07371743878676347,1.0,0.9846,20.185479640960693,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,17,0.0001611229531631956,0.07421282025393754,1.0,0.9846,20.339269876480103,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,18,0.0001497919805051918,0.07471519776902083,1.0,0.9843,20.348209142684937,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,19,0.0001405568456527675,0.07491855272631795,1.0,0.9846,20.208290338516235,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,20,0.00013267593121657413,0.07516878732032387,1.0,0.9845,20.355756044387817,0.07762469467622156,0.9863
MNIST,NN_with_original_input_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.1,5,50,21,0.00012554823726052683,0.07537304276505075,1.0,0.9845,20.25253653526306,0.07762469467622156,0.9863
