Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,1,0.701912019278977,0.6537709413913259,0.512087912087912,0.6491228070175439,2.1862008571624756,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,2,0.618421251302237,0.5964551421633938,0.7164835164835165,0.7017543859649122,2.31406307220459,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,3,0.5774441269727854,0.5656562369120749,0.7736263736263737,0.7368421052631579,2.2639975547790527,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,4,0.5588385469310886,0.553412021252147,0.7736263736263737,0.7192982456140351,2.1981122493743896,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,5,0.5505117308962476,0.5474743649624941,0.789010989010989,0.7894736842105263,2.259320020675659,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,6,0.5460561972398025,0.54232611415679,0.8,0.7719298245614035,2.186940908432007,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,7,0.5425958135625818,0.5400530455405252,0.8043956043956044,0.7719298245614035,2.2528979778289795,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,8,0.5396500459084144,0.5372250979406792,0.8065934065934066,0.7368421052631579,2.1842434406280518,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,9,0.5374278187096774,0.5360973362337079,0.8043956043956044,0.7894736842105263,2.248908281326294,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,10,0.5352320048835252,0.5343641298904753,0.810989010989011,0.7894736842105263,2.3068456649780273,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,11,0.5327746707659501,0.5325142333382055,0.8131868131868132,0.7543859649122807,2.2047805786132812,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,12,0.5314179770239107,0.5312267683054271,0.8197802197802198,0.7719298245614035,2.2652854919433594,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,13,0.5293494384367388,0.5308115341161427,0.7978021978021979,0.8070175438596491,2.2029054164886475,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,14,0.5277153433679225,0.529148679030569,0.8087912087912088,0.7719298245614035,2.2671265602111816,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,15,0.5264020585096799,0.5284102872798317,0.8087912087912088,0.7894736842105263,2.270662784576416,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,16,0.5253663819569808,0.5273133819563347,0.8197802197802198,0.7894736842105263,2.2013895511627197,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,17,0.5246512287265652,0.5265806165703556,0.8175824175824176,0.7894736842105263,2.268669605255127,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,18,0.5233553792094137,0.5263287372756422,0.8153846153846154,0.8245614035087719,2.3782799243927,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,19,0.5228592000164829,0.525904167116734,0.8197802197802198,0.8421052631578947,2.255868673324585,0.4980567395687103,0.8421052631578947
Breast_Cancer_Wisconsin,VQC_amplitude_list,7,0.01,32,500,Sigmoid(),Sigmoid(),7,0.01,5,100,6,20,0.52240328507109,0.5252125545551902,0.8131868131868132,0.8421052631578947,2.2033681869506836,0.4980567395687103,0.8421052631578947
