Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,PREPROCESSING_ACTIVATION_FN,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,1,0.634817796421575,0.6143734669476225,0.6285714285714286,0.543859649122807,1.1080427169799805,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,2,0.4411119794125085,0.3331311028777507,0.8571428571428571,0.9298245614035088,1.1021251678466797,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,3,0.24686516510261283,0.2292517692242798,0.9362637362637363,0.9473684210526315,1.1013517379760742,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,4,0.17172328923102265,0.2345407980641252,0.9560439560439561,0.9122807017543859,1.1673645973205566,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,5,0.14562000880775217,0.17317813762316578,0.9560439560439561,0.9649122807017544,1.102485179901123,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,6,0.12447529857220886,0.18152168688870834,0.9692307692307692,0.9473684210526315,1.101118803024292,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,7,0.11556840420874594,0.13888903976859232,0.9516483516483516,0.9824561403508771,1.1022920608520508,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,8,0.10010282778703086,0.1367962671476498,0.967032967032967,0.9824561403508771,1.1666011810302734,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,9,0.0954584176345104,0.13543476092449405,0.9714285714285714,0.9824561403508771,1.1007707118988037,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,10,0.09207173189721428,0.12618911143784461,0.967032967032967,0.9824561403508771,1.1040735244750977,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,11,0.08254642217358636,0.1280283512682409,0.9802197802197802,0.9824561403508771,1.1020293235778809,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,12,0.08328492777258321,0.1277549022874027,0.9802197802197802,0.9824561403508771,1.1031925678253174,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,13,0.08391332676107126,0.1383552459771173,0.9692307692307692,0.9824561403508771,1.168534517288208,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,14,0.0804161860397761,0.126999622482496,0.9648351648351648,0.9824561403508771,1.100860595703125,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,15,0.0734601915573476,0.13462346873507558,0.9758241758241758,0.9824561403508771,1.1012232303619385,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,16,0.07249366729916841,0.12118500104508967,0.9802197802197802,0.9824561403508771,1.1009418964385986,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,17,0.06837709361091154,0.12659337120988456,0.978021978021978,0.9824561403508771,1.1668388843536377,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,18,0.07740016997239174,0.12958149134034389,0.978021978021978,0.9824561403508771,1.101637363433838,0.10519326725268018,0.9649122807017544
Breast_Cancer_Wisconsin,dressed_classical_list,5,0.01,32,500,Sigmoid(),Sigmoid(),5,Sigmoid(),0.1,5,100,6,19,0.07252672688644073,0.12169986257631854,0.9714285714285714,0.9824561403508771,1.1010656356811523,0.10519326725268018,0.9649122807017544
