Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,1,0.6931411997302548,0.683161665473068,0.48131868131868133,0.5087719298245614,2.2524378299713135,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,2,0.680014872288966,0.6702378622272558,0.512087912087912,0.5614035087719298,2.187204360961914,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,3,0.6694689759841332,0.659762420152363,0.5626373626373626,0.5964912280701754,2.2467172145843506,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,4,0.6608773758123209,0.6511381906375551,0.5934065934065934,0.631578947368421,2.186099052429199,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,5,0.6537395014867677,0.6439243105419895,0.6131868131868132,0.631578947368421,2.252462387084961,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,6,0.6478080539912968,0.6379325745398539,0.610989010989011,0.631578947368421,2.257812976837158,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,7,0.6428357447896685,0.6328574753644174,0.6153846153846154,0.631578947368421,2.217721462249756,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,8,0.6385024504347162,0.6284829681379753,0.621978021978022,0.6491228070175439,2.249922037124634,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,9,0.6347777686276279,0.624699942898332,0.621978021978022,0.6491228070175439,2.1875743865966797,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,10,0.6315547594657311,0.6213716174426832,0.6175824175824176,0.6491228070175439,2.3069303035736084,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,11,0.6287112439071739,0.6184164034692865,0.6175824175824176,0.6491228070175439,2.1961963176727295,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,12,0.6261611993496234,0.6158117876763929,0.6153846153846154,0.6666666666666666,2.259909152984619,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,13,0.6238785445035159,0.6133897116309718,0.6175824175824176,0.6666666666666666,2.2591030597686768,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,14,0.6218463686796335,0.6112316041661982,0.6197802197802198,0.6666666666666666,2.200960397720337,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,15,0.6199885852389283,0.6092332366265749,0.621978021978022,0.6666666666666666,2.2547552585601807,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,16,0.6182736986941033,0.6074186427551403,0.621978021978022,0.6666666666666666,2.2003023624420166,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,17,0.61673944238778,0.6057147927451552,0.621978021978022,0.6842105263157895,2.261798143386841,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,18,0.6152682432106563,0.6041312965384701,0.621978021978022,0.6842105263157895,2.2003285884857178,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,19,0.6139384033260765,0.6026550604586016,0.6241758241758242,0.7017543859649122,2.263195037841797,0.5102255940437317,0.9122807017543859
Breast_Cancer_Wisconsin,VQC_amplitude_list,4,0.01,32,500,Sigmoid(),Sigmoid(),4,0.001,5,100,6,20,0.6126582229530418,0.6012543910428098,0.6241758241758242,0.7017543859649122,2.261685609817505,0.5102255940437317,0.9122807017543859
