Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,PREPROCESSING_ACTIVATION_FN,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Breast_Cancer_Wisconsin,dressed_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,1,0.09290823559430274,0.041587758556073696,0.9758241758241758,1.0,1.1581764221191406,0.14804749272502304,0.9298245614035088
Breast_Cancer_Wisconsin,dressed_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,2,0.09221905560468088,0.03909061565635759,0.9736263736263736,1.0,1.2285642623901367,0.14804749272502304,0.9298245614035088
Breast_Cancer_Wisconsin,dressed_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,3,0.08930930293134444,0.038637126289438786,0.9758241758241758,1.0,1.1729774475097656,0.14804749272502304,0.9298245614035088
Breast_Cancer_Wisconsin,dressed_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,4,0.09010369963636929,0.039088113396837,0.9802197802197802,1.0,1.181901216506958,0.14804749272502304,0.9298245614035088
Breast_Cancer_Wisconsin,dressed_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,5,0.09028857921321805,0.03808590039414795,0.978021978021978,1.0,1.1680822372436523,0.14804749272502304,0.9298245614035088
Breast_Cancer_Wisconsin,dressed_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,6,0.08994503391415372,0.03836802621943909,0.9758241758241758,1.0,1.2167608737945557,0.14804749272502304,0.9298245614035088
Breast_Cancer_Wisconsin,dressed_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,7,0.08886612390659258,0.03905020892750798,0.9736263736263736,1.0,1.1514570713043213,0.14804749272502304,0.9298245614035088
Breast_Cancer_Wisconsin,dressed_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,8,0.09013459758300867,0.03818129339631189,0.9802197802197802,1.0,1.1514453887939453,0.14804749272502304,0.9298245614035088
Breast_Cancer_Wisconsin,dressed_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,9,0.08975434081199077,0.03747548167021912,0.978021978021978,1.0,1.1526644229888916,0.14804749272502304,0.9298245614035088
Breast_Cancer_Wisconsin,dressed_quantum_list,3,0.01,32,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.01,5,100,6,10,0.08889948850456666,0.03936859713703917,0.9802197802197802,1.0,1.2159616947174072,0.14804749272502304,0.9298245614035088
