Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
MNIST,VQC_angle_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.1,5,50,6,1,2.022765311932564,1.9703069801926614,0.45506,0.457,519.7778522968292,1.9681301133036613,0.4706
MNIST,VQC_angle_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.1,5,50,6,2,1.962073916232586,1.9626936404705047,0.48062,0.4424,512.1439712047577,1.9681301133036613,0.4706
MNIST,VQC_angle_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.1,5,50,6,3,1.958438974893093,1.955808773636818,0.48704,0.5096,513.6268472671509,1.9681301133036613,0.4706
MNIST,VQC_angle_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.1,5,50,6,4,1.9568911244392395,1.952814293205738,0.48596,0.5125,524.4800071716309,1.9681301133036613,0.4706
MNIST,VQC_angle_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.1,5,50,6,5,1.9561195174574852,1.9593966053128242,0.48884,0.4542,513.5709238052368,1.9681301133036613,0.4706
MNIST,VQC_angle_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.1,5,50,6,6,1.9556723567843437,1.9653450292348862,0.4893,0.4938,519.9688482284546,1.9681301133036613,0.4706
MNIST,VQC_angle_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.1,5,50,6,7,1.9549353103995324,1.9632994892597198,0.48746,0.4857,521.3653838634491,1.9681301133036613,0.4706
MNIST,VQC_angle_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.1,5,50,6,8,1.954679847562313,1.954982794880867,0.48918,0.5157,520.0485455989838,1.9681301133036613,0.4706
MNIST,VQC_angle_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.1,5,50,6,9,1.9541147068619729,1.965667366027832,0.48796,0.4882,513.2247068881989,1.9681301133036613,0.4706
MNIST,VQC_angle_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.1,5,50,6,10,1.9542412207245827,1.9544187199473382,0.49062,0.4889,514.0036735534668,1.9681301133036613,0.4706
MNIST,VQC_angle_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.1,5,50,6,11,1.9542494442939757,1.949398126244545,0.48888,0.4885,523.2524285316467,1.9681301133036613,0.4706
MNIST,VQC_angle_list,0,0.001,64,500,Sigmoid(),Sigmoid(),0,0.1,5,50,6,12,1.9539776849865913,1.9494409317374228,0.49198,0.4778,514.0283031463623,1.9681301133036613,0.4706
