Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,1,0.20945138442014985,0.1645060210242009,0.93446,0.9484,21.215757131576538,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,2,0.0892365640120392,0.11466952347565587,0.9716,0.9672,20.32575011253357,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,3,0.05971571562956194,0.08551886883673893,0.98088,0.9744,20.50854182243347,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,4,0.04063049782547882,0.09994249578343498,0.9865,0.9718,20.39722990989685,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,5,0.02961006390629646,0.08215525273699156,0.99024,0.9784,20.241284132003784,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,6,0.019911663389764786,0.07926327934004346,0.99328,0.9799,90.58398461341858,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,7,0.01108377110241896,0.07816553507324639,0.99684,0.9793,36.1919960975647,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,8,0.007511090426643934,0.09621764182862703,0.9977,0.9781,20.54971981048584,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,9,0.004126770482973698,0.08443647009211208,0.9989,0.9802,20.424723863601685,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,10,0.002016506915309826,0.08030618640556324,0.99952,0.9814,20.291698455810547,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,11,0.0012537976079672975,0.07995626058095123,0.9998,0.9825,20.46663737297058,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,12,0.00036530062243242975,0.08291285040175561,0.99998,0.9822,20.411882400512695,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,13,0.0002397964188411244,0.08277018130120427,1.0,0.9827,20.305012941360474,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,14,0.00020373783861516302,0.08368650056036835,1.0,0.9825,20.456957578659058,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,15,0.00018111236194825117,0.08399914593370393,1.0,0.9828,20.36225152015686,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,16,0.000164625948786081,0.08482031686483454,1.0,0.983,20.28017783164978,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,17,0.00015219625528113773,0.08560325889535819,1.0,0.9832,20.4651780128479,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,18,0.00014209476044883153,0.08596922593595561,1.0,0.983,20.318339347839355,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,19,0.00013249685289620777,0.08618206332235744,1.0,0.9831,20.30157232284546,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,20,0.00012534113825235345,0.08691393106373403,1.0,0.9832,20.46041202545166,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,21,0.00011882337501351046,0.08729056124063188,1.0,0.9828,20.41449999809265,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,22,0.00011291026226168946,0.08762494132171886,1.0,0.9831,20.317182064056396,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,23,0.00010770133172284027,0.08827542906832243,1.0,0.983,20.455195903778076,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,24,0.0001032695186291889,0.0882944452488985,1.0,0.983,20.419018268585205,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,25,9.919231222089345e-05,0.08856145686032,1.0,0.9828,20.276074409484863,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,26,9.519288930697129e-05,0.08864598346582461,1.0,0.9829,21.230130672454834,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,27,9.164971028642874e-05,0.08907058368759088,1.0,0.9828,20.418731451034546,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,28,8.85005663722488e-05,0.08911446926771267,1.0,0.9828,20.444931745529175,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,29,8.563317914718951e-05,0.08965955359979366,1.0,0.9828,20.517176389694214,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,30,8.277447777360259e-05,0.08977629056857081,1.0,0.9829,20.30135750770569,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,31,8.027151464266603e-05,0.08992910963065633,1.0,0.9827,20.589032411575317,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,32,7.78820230859985e-05,0.09018765816405239,1.0,0.9828,20.406043529510498,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,33,7.565355146641296e-05,0.0903418267966937,1.0,0.9828,20.30107069015503,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,34,7.334598776215486e-05,0.09038308694505608,1.0,0.9828,20.384386777877808,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,35,7.157175388693772e-05,0.09051254152702792,1.0,0.9829,20.43585729598999,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,36,6.983292634633749e-05,0.09085302379818941,1.0,0.9828,20.285217761993408,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,37,6.787824955737847e-05,0.09114467233660277,1.0,0.983,20.43599581718445,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,38,6.638186280683413e-05,0.09120968816007873,1.0,0.9829,20.38427233695984,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,39,6.479005572673877e-05,0.09131139184502599,1.0,0.9828,20.291036128997803,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,40,6.324579306000757e-05,0.09146165155734982,1.0,0.9827,20.47261953353882,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,41,6.184804462554823e-05,0.09161564217188137,1.0,0.9827,20.451484441757202,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,42,6.045381741031548e-05,0.09196464259706424,1.0,0.9828,20.379344701766968,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,43,5.9150421074500416e-05,0.09209729321844554,1.0,0.9831,20.503990650177002,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,44,5.800988450310669e-05,0.09209593356115452,1.0,0.9827,20.430708169937134,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,45,5.677987758733991e-05,0.09240942121900914,1.0,0.9827,20.308245420455933,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,46,5.566054175897044e-05,0.09230520069083309,1.0,0.983,20.43131732940674,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,47,5.453020083339553e-05,0.09246282252978841,1.0,0.9826,20.451631546020508,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,48,5.340638103970399e-05,0.09260669364780413,1.0,0.9828,20.600963354110718,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,49,5.256677139048911e-05,0.09270187953403063,1.0,0.9829,20.459361791610718,0.08138946505480218,0.984
MNIST,NN_with_original_input_list,1,0.001,64,500,Sigmoid(),Sigmoid(),1,0.1,5,50,50,5.155056141828318e-05,0.09294975159492552,1.0,0.9826,20.377946376800537,0.08138946505480218,0.984
