Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,1,0.6422942631768441,0.5962988673335444,0.6517775752051048,0.7445255474452555,3.189739465713501,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,2,0.5529837888158661,0.5406727173032552,0.7866909753874203,0.7591240875912408,3.1190218925476074,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,3,0.5381313178521889,0.5401201328656969,0.8067456700091158,0.7664233576642335,3.178100824356079,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,4,0.5365986802030284,0.5551234085629456,0.8094804010938924,0.8029197080291971,3.1794302463531494,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,5,0.5391107841905074,0.5397583557306415,0.8021877848678214,0.8394160583941606,3.950709104537964,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,6,0.5381344652844214,0.533150226095297,0.8076572470373746,0.8029197080291971,3.175680637359619,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,7,0.5373467980945991,0.5322057522126358,0.813126709206928,0.7737226277372263,3.111304998397827,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,8,0.5370587917925992,0.5331067525557358,0.8103919781221514,0.7664233576642335,3.176501989364624,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,9,0.5374939948075885,0.5330014024337713,0.8094804010938924,0.8029197080291971,3.112218141555786,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,10,0.5379746514988033,0.533627827019587,0.8185961713764813,0.7737226277372263,3.176807403564453,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,11,0.5374184727886099,0.5330752967482936,0.8012762078395624,0.8029197080291971,3.1779592037200928,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,12,0.537555338283398,0.532501950751256,0.8158614402917046,0.7956204379562044,3.1128129959106445,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,13,0.5379392042579494,0.5352747092281815,0.8149498632634458,0.7883211678832117,3.341768741607666,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,14,0.5357849972565389,0.5423337153709717,0.8231540565177757,0.7445255474452555,3.9221365451812744,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,15,0.5370573875245552,0.5329966901862708,0.8003646308113036,0.7664233576642335,3.204408645629883,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,16,0.5373783874153113,0.5388602070564771,0.8195077484047402,0.7445255474452555,3.195054531097412,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,17,0.5373295103569083,0.533618379465855,0.796718322698268,0.8029197080291971,3.9479269981384277,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,18,0.5375985570299484,0.5327923115152512,0.8195077484047402,0.7956204379562044,3.1778008937835693,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,19,0.5365136348886064,0.5342097613063171,0.8076572470373746,0.8029197080291971,3.1194589138031006,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,20,0.5355450256422855,0.5426726104134191,0.8140382862351869,0.7518248175182481,3.1815454959869385,0.5243524995403014,0.8840579710144928
BankNote_Authentication,VQC_amplitude_list,9,0.1,128,500,Sigmoid(),Sigmoid(),9,0.01,5,100,6,21,0.5375553909875962,0.5321729411608982,0.7976298997265269,0.7664233576642335,3.95927357673645,0.5243524995403014,0.8840579710144928
