Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,PREPROCESSING_ACTIVATION_FN,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,1,0.5838407892445162,0.4560876473458144,0.699179580674567,0.7737226277372263,2.710069179534912,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,2,0.3439582483936356,0.241475918921676,0.8760255241567912,0.927007299270073,2.635417938232422,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,3,0.2051616328222543,0.138004319184888,0.9334548769371012,0.9416058394160584,2.6910905838012695,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,4,0.13781666528151704,0.09312796445876143,0.9580674567000912,0.9781021897810219,2.6914899349212646,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,5,0.10410487180730241,0.07430653537140929,0.9699179580674567,0.9781021897810219,2.63344669342041,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,6,0.08686401263522893,0.0624215357603818,0.9708295350957156,0.9781021897810219,2.741539478302002,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,7,0.0733534180862301,0.05872090049699819,0.9744758432087511,0.9781021897810219,2.660461187362671,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,8,0.0641591922854818,0.05941615167012724,0.9817684594348223,0.9781021897810219,2.7172298431396484,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,9,0.05833856319374453,0.05036971213663147,0.9799453053783045,0.9781021897810219,2.714566230773926,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,10,0.05602623279650679,0.04925177258398574,0.98359161349134,0.9781021897810219,2.630539894104004,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,11,0.05447267691002872,0.06339272054211392,0.9790337283500455,0.9781021897810219,2.6903252601623535,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,12,0.044486256914192925,0.05480760710490663,0.9854147675478578,0.9781021897810219,2.6286227703094482,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,13,0.05142167246601873,0.05853934561575416,0.9826800364630811,0.9781021897810219,2.6922762393951416,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,14,0.04940359140432176,0.05584829595249255,0.9817684594348223,0.9927007299270073,2.6925837993621826,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,15,0.049871914795389334,0.04475417516252067,0.9790337283500455,0.9781021897810219,2.628593921661377,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,16,0.046529952336586425,0.049414071245934735,0.9826800364630811,0.9781021897810219,2.6887454986572266,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,17,0.04904788607475072,0.06847645344474373,0.9845031905195989,0.9781021897810219,2.629742383956909,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,18,0.0515556843636588,0.04649213881038102,0.9817684594348223,1.0,2.693636178970337,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,19,0.04399064677711105,0.07339979887151424,0.9817684594348223,0.9781021897810219,2.633269786834717,0.0487186833613347,0.9782608695652174
BankNote_Authentication,dressed_classical_list,7,0.1,128,500,Sigmoid(),Sigmoid(),7,Sigmoid(),0.1,5,100,6,20,0.04699957572342541,0.039815541604290766,0.9826800364630811,0.9781021897810219,2.864349603652954,0.0487186833613347,0.9782608695652174
