Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,Epoch,Train_Loss,Validation_Loss,Time,Test_Loss
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),1,0.006863888396687496,0.0011138304912795623,1.1258747577667236,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),2,0.00032369494422649346,0.001113830474515756,0.9759414196014404,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),3,0.00032369493840572733,0.0011138304906586807,0.9830012321472168,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),4,0.0003236949412773053,0.0011138305081209788,0.9841029644012451,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),5,0.00032369494050120314,0.0011138305030763149,0.9906511306762695,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),6,0.00032369494236384827,0.0011138304558116943,1.0185680389404297,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),7,0.00032369494682643564,0.0011138305022226026,1.1655871868133545,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),8,0.00032369494069522866,0.0011138305057150622,1.155848503112793,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),9,0.00032369493689232817,0.0011138305165804923,1.1283605098724365,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),10,0.0003236949434115862,0.0011138304543371002,1.09250807762146,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),11,0.00032369494011315206,0.0011138304942287505,1.0903263092041016,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),12,0.0003236949380952865,0.0011138304797932506,1.0914647579193115,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),13,0.00032369494209221253,0.001113830500592788,1.0907073020935059,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),14,0.000323694939725101,0.0011138304740888998,1.0912730693817139,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),15,0.0003236949435280015,0.0011138305260489385,1.092038631439209,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),16,0.0003236949445369343,0.001113830490813901,1.1543292999267578,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),17,0.0003236949411996951,0.0011138304599250357,1.0943732261657715,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),18,0.00032369493991912655,0.0011138304984197021,1.0936005115509033,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),19,0.00032369494298473,0.0011138304816558956,1.0928595066070557,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),20,0.0003236949392206346,0.0011138304839842022,1.0952706336975098,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),21,0.00032369493894899887,0.0011138304838289818,1.0957884788513184,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),22,0.00032369494911593696,0.0011138305148730675,1.09659743309021,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),23,0.0003236949418205768,0.0011138304737396537,1.0950417518615723,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),24,0.0003236949428295096,0.0011138304860020677,1.0962059497833252,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),25,0.00032369494108327974,0.0011138304891064764,1.1580240726470947,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),26,0.00032369494414888323,0.0011138304984197021,1.0964539051055908,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),27,0.0003236949420534074,0.0011138305300070594,1.0967156887054443,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),28,0.0003236949434891964,0.0011138305291533471,1.0962073802947998,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),29,0.0003236949387937784,0.0011138304816558956,1.0973644256591797,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),30,0.00032369494271309424,0.0011138304974883794,1.0975368022918701,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),31,0.00032369494300413254,0.0011138304862348984,1.0973093509674072,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),32,0.00032369494597272324,0.0011138304630294441,1.098245620727539,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),33,0.0003236949402683725,0.0011138304912795623,1.0974159240722656,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),34,0.0003236949387161682,0.0011138304999719064,1.1621296405792236,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),35,0.0003236949382117018,0.0011138304630294441,1.1068940162658691,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),36,0.0003236949416265513,0.001113830474826197,1.186607837677002,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),37,0.0003236949414325257,0.0011138304794828097,1.0992367267608643,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),38,0.0003236949370863537,0.0011138304872438311,1.0994617938995361,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),39,0.00032369494366381936,0.0011138304648920893,1.0993988513946533,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),40,0.0003236949385609478,0.0011138304683069387,1.099081039428711,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),41,0.0003236949370863537,0.0011138305036971967,1.10028076171875,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),42,0.00032369494158774616,0.001113830520461003,1.1620652675628662,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),43,0.00032369494321756066,0.001113830487554272,1.1063973903656006,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),44,0.0003236949414325257,0.0011138304802589117,1.1027514934539795,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),45,0.00032369494535184153,0.0011138304968674978,1.1031124591827393,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),46,0.0003236949410444746,0.0011138304956257344,1.103027582168579,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),47,0.0003236949377072354,0.0011138304832081,1.1050925254821777,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),48,0.0003236949398027112,0.001113830481035014,1.1079580783843994,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),49,0.00032369494265488657,0.0011138305068016051,1.1041522026062012,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),50,0.0003236949431011453,0.001113830502765874,1.1065242290496826,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),51,0.00032369493953107546,0.0011138304912795623,1.168501615524292,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),52,0.00032369494298473,0.0011138305049389601,1.1079380512237549,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),53,0.0003236949403847878,0.0011138304990405837,1.1076693534851074,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),54,0.00032369494073403377,0.0011138305116134386,1.10805344581604,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),55,0.0003236949396086857,0.0011138304732739926,1.1090006828308105,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),56,0.0003236949396474908,0.0011138305071896563,1.109022617340088,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),57,0.0003236949392206346,0.0011138304832081,1.109093427658081,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),58,0.0003236949406176185,0.0011138304754470785,1.109307050704956,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),59,0.0003236949410444746,0.001113830478861928,1.1090810298919678,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),60,0.0003236949402295674,0.0011138304934526482,1.1708526611328125,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),61,0.0003236949418593819,0.0011138304686173796,1.1111056804656982,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),62,0.00032369493887138864,0.0011138304946944119,1.1093723773956299,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),63,0.00032369493790126096,0.0011138304841394227,1.1108696460723877,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),64,0.00032369493929824484,0.0011138304769992829,1.1106314659118652,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),65,0.0003236949396474908,0.0011138304903482398,1.1103317737579346,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),66,0.00032369494337278106,0.001113830495470514,1.1104846000671387,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),67,0.00032369493949227035,0.0011138305010584494,1.1105890274047852,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),68,0.00032369493968629587,0.0011138304844498634,1.112314224243164,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),69,0.0003236949446533496,0.0011138304648920893,1.1774094104766846,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),70,0.0003236949424802636,0.001113830505249401,1.1126189231872559,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),71,0.00032369493968629587,0.0011138304760679603,1.1140179634094238,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),72,0.00032369493891989503,0.0011138304616324605,1.114989995956421,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),73,0.0003236949403847878,0.001113830498730143,1.1136882305145264,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),74,0.0003236949382117018,0.0011138304825872183,1.1138005256652832,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),75,0.0003236949407728389,0.0011138304811902345,1.113790512084961,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),76,0.00032369493995793166,0.0011138305176670352,1.11529541015625,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),77,0.000323694942635484,0.0011138305030763149,1.1157310009002686,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),78,0.0003236949423444457,0.0011138305041628578,1.1768295764923096,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),79,0.00032369494480857005,0.001113830507112046,1.1171786785125732,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),80,0.0003236949395698806,0.0011138305188311884,1.1183724403381348,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),81,0.000323694944245896,0.0011138304689278205,1.116835117340088,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),82,0.00032369494166535634,0.0011138305033867558,1.1174681186676025,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),83,0.0003236949424414585,0.0011138305077329279,1.117429256439209,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),84,0.00032369494236384827,0.0011138304872438311,1.1174647808074951,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),85,0.00032369494539064665,0.001113830494383971,1.1187126636505127,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),86,0.0003236949402295674,0.0011138304689278205,1.1182160377502441,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),87,0.0003236949406176185,0.0011138304970227182,1.1823298931121826,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),88,0.0003236949411996951,0.001113830482897659,1.1210756301879883,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),89,0.000323694941898187,0.0011138304825872183,1.121727705001831,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),90,0.00032369494275189935,0.0011138304751366376,1.1346306800842285,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),91,0.00032369494304293765,0.001113830505249401,1.1215229034423828,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),92,0.00032369493995793166,0.0011138304645816484,1.1212599277496338,0.0009983932187315077
Audio_MNIST,AE_loss_values,0,28,28,0.01,256,500,Sigmoid(),Sigmoid(),93,0.00032369494131125975,0.0011138304840618125,1.120811939239502,0.0009983932187315077
