Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,Epoch,Train_Loss,Validation_Loss,Time,Test_Loss
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,0.018901255110482452,0.0009897401147366811,1.3404695987701416,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,0.00032299552795787655,0.0009896688329754397,1.2905266284942627,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,0.00031891114154132083,0.0009734345839048426,1.2861907482147217,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,0.0003156891385151539,0.0009743186798878014,1.359739065170288,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),5,0.0003156465201367003,0.000974195829903086,1.348175048828125,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,0.00031561428626688816,0.0009751391886966303,1.3705320358276367,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),7,0.0003156144925063321,0.0009739091636923452,1.3763525485992432,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,0.00029987500081188047,0.0008608149837236852,1.3702571392059326,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,0.0002488384979660623,0.0007950250890183573,1.3455519676208496,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),10,0.00023571980816874808,0.0007718368501712879,1.3489880561828613,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),11,0.00023150925360581215,0.0007696887866283456,1.3851726055145264,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),12,0.00022896640084218233,0.000755134090470771,1.4834752082824707,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),13,0.00022682762282784098,0.000747388225980103,1.4858512878417969,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),14,0.00022086060708776737,0.000748773791633236,1.4328157901763916,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),15,0.00021747286658501254,0.0007432516870709757,1.436103343963623,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),16,0.00021511765616984727,0.0007379429110636313,1.4360229969024658,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),17,0.00021395356489423042,0.0007222331960995992,1.4369795322418213,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),18,0.00021293382543566015,0.0007338395938277244,1.4385194778442383,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),19,0.000212394127175988,0.0007269727423166235,1.4399919509887695,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),20,0.0002083022671189004,0.0007325886972248554,1.451246976852417,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),21,0.00020342581713339315,0.0007052392495485644,1.4456160068511963,0.0005613841879336784
Audio_MNIST,AE_loss_values,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),22,0.0002003127058269456,0.0006989322109147906,1.460319995880127,0.0005613841879336784
