Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,Epoch,Train_Loss,Validation_Loss,Time,Test_Loss
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),1,0.003404095778222351,0.0010009084070722262,2.3217785358428955,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),2,0.00031814519821394546,0.0010009084104870755,2.125356435775757,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),3,0.0003181452031712979,0.0010009084038125973,2.2541720867156982,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),4,0.0003181452004452391,0.0010009083820817371,2.593461513519287,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),5,0.000318145203278012,0.0010009083792877694,2.5268728733062744,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),6,0.0003181452041705294,0.001000908377269904,2.3569600582122803,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),7,0.0003181452012601464,0.001000908387824893,2.3815996646881104,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),8,0.00031814520160939236,0.001000908385341366,2.43796968460083,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),9,0.00031814520412202303,0.0010009083915501833,2.3846957683563232,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),10,0.0003181452026377277,0.0010009084014842907,2.3614890575408936,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),11,0.0003181452025116111,0.0010009083648522695,2.455968141555786,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),12,0.000318145203559349,0.0010009083920158445,2.464578866958618,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),13,0.00031814520138626296,0.0010009083924815059,2.5999653339385986,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),14,0.00031814520252131237,0.001000908403036495,2.4830851554870605,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),15,0.000318145200125097,0.001000908398690323,2.4343302249908447,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),16,0.00031814520268623405,0.0010009083743207157,2.438816785812378,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),17,0.0003181452001396489,0.0010009083946545918,2.3805794715881348,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),18,0.0003181452020750536,0.0010009083847204844,2.381174325942993,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),19,0.0003181452058100452,0.0010009083913949629,2.381783962249756,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),20,0.00031814520565482475,0.001000908381131012,2.3831310272216797,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),21,0.0003181452047138009,0.0010009084018723418,2.4592244625091553,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),22,0.0003181452070615099,0.0010009083775803446,2.376981019973755,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),23,0.00031814520139596423,0.001000908381383245,2.3913207054138184,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),24,0.00031814520425784093,0.0010009083750968178,2.416882038116455,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),25,0.00031814520796372863,0.0010009083800638714,2.468644380569458,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),26,0.00031814520364666045,0.0010009083952754736,2.4354617595672607,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),27,0.00031814520252131237,0.0010009083948098122,2.4484102725982666,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),28,0.00031814520161909364,0.0010009083996216457,2.480403184890747,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),29,0.00031814520076538125,0.0010009083797534307,2.4331161975860596,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),30,0.0003181452036224073,0.0010009083754072587,2.4303503036499023,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),31,0.0003181452043936588,0.0010009083993112048,2.412095785140991,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),32,0.00031814520086239403,0.0010009084145228067,2.4028100967407227,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),33,0.0003181452031324928,0.0010009084020663674,2.4322493076324463,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),34,0.0003181452029384673,0.0010009083705178152,2.4569156169891357,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),35,0.00031814520212356,0.0010009083963620166,2.4390625953674316,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),36,0.00031814520303548,0.0010009084122721106,2.4436581134796143,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),37,0.00031814520339442726,0.001000908376959463,2.6275012493133545,0.0011592031149193645
Audio_MNIST,AE_loss_values,1,28,28,0.01,128,500,Sigmoid(),Sigmoid(),38,0.00031814520436455494,0.0010009084162302315,2.444201946258545,0.0011592031149193645
