Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,PREPROCESSING_ACTIVATION_FN,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.001,5,50,6,1,2.3160650270680585,2.304010885953903,0.1025,0.09466666666666666,2.186183452606201,2.2980379446347556,0.105
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.001,5,50,6,2,2.303220817198356,2.302767490148544,0.101625,0.09466666666666666,2.1936299800872803,2.2980379446347556,0.105
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.001,5,50,6,3,2.3027106551826,2.302613038221995,0.10133333333333333,0.09466666666666666,2.177870273590088,2.2980379446347556,0.105
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.001,5,50,6,4,2.302609146386385,2.302290334304174,0.10233333333333333,0.09466666666666666,2.155177354812622,2.2980379446347556,0.105
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.001,5,50,6,5,2.302554543018341,2.302272404432297,0.10145833333333333,0.09466666666666666,2.1754486560821533,2.2980379446347556,0.105
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.001,5,50,6,6,2.302452645301819,2.3020942775408426,0.10325,0.09533333333333334,2.1548750400543213,2.2980379446347556,0.105
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.001,5,50,6,7,2.3024077775577703,2.3021581816673278,0.10279166666666667,0.096,2.1696629524230957,2.2980379446347556,0.105
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.001,5,50,6,8,2.3023266408840817,2.3020409552256265,0.10333333333333333,0.09566666666666666,2.173182964324951,2.2980379446347556,0.105
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.001,5,50,6,9,2.3022928161422413,2.302008731762568,0.10308333333333333,0.09666666666666666,2.1468284130096436,2.2980379446347556,0.105
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.001,5,50,6,10,2.302242448925972,2.301896784702937,0.105875,0.09733333333333333,2.17873215675354,2.2980379446347556,0.105
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.001,5,50,6,11,2.3021577069163324,2.3015948343276977,0.10491666666666667,0.10433333333333333,2.1775550842285156,2.2980379446347556,0.105
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.001,5,50,6,12,2.302064088831345,2.301679566701253,0.105625,0.10666666666666667,2.1893112659454346,2.2980379446347556,0.105
