Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,1,2.2259035229931277,2.2128437662124636,0.21,0.21766666666666667,236.11290001869202,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,2,2.162552013397217,2.1751221247514088,0.26208333333333333,0.264,237.0145480632782,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,3,2.145845562020938,2.173450921972593,0.2667083333333333,0.2683333333333333,235.34238600730896,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,4,2.14065400245289,2.168754665454229,0.26608333333333334,0.2653333333333333,235.96826696395874,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,5,2.1328743019948404,2.1570230730374655,0.2776666666666667,0.272,235.89495730400085,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,6,2.1245325505981842,2.146440596183141,0.29191666666666666,0.30266666666666664,236.47556328773499,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,7,2.119514646232128,2.1424991502364477,0.311125,0.3016666666666667,235.06950879096985,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,8,2.1177257018784683,2.1400061704715094,0.31183333333333335,0.292,236.15192818641663,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,9,2.11639648022751,2.1354505054155983,0.30875,0.306,235.7777280807495,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,10,2.1154294053465126,2.1327414216597873,0.30483333333333335,0.2986666666666667,235.2229869365692,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,11,2.113867635180553,2.1293503322203953,0.2994583333333333,0.302,247.600328207016,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,12,2.1106261530766885,2.128254254857699,0.32,0.30766666666666664,235.45978307724,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,13,2.107916926195224,2.1259700433413187,0.3247083333333333,0.2936666666666667,235.52026677131653,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,14,2.1059402391314506,2.1239166243871055,0.31966666666666665,0.295,236.0744457244873,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,15,2.104352679923177,2.1282099719842273,0.32216666666666666,0.29433333333333334,235.04575896263123,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,16,2.103933548356096,2.124229483405749,0.321375,0.3,242.7116117477417,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,17,2.103603740384181,2.1220811194181444,0.322125,0.30133333333333334,235.50147414207458,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,18,2.1033856039494276,2.1232036916414896,0.3217083333333333,0.30433333333333334,236.80037021636963,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,19,2.103253369132678,2.127061530351639,0.324,0.304,234.9648790359497,2.135443460941315,0.30333333333333334
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,20,2.1032527689635754,2.1254177935918173,0.3232083333333333,0.2976666666666667,235.01119208335876,2.135443460941315,0.30333333333333334
