Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,1,0.6859351673393546,0.6797433673900409,0.5533272561531449,0.5255474452554745,0.09046339988708496,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,2,0.6591728780904247,0.6323240220981793,0.6007292616226071,0.7372262773722628,0.08992815017700195,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,3,0.5756255899001602,0.5976701439732183,0.7137648131267093,0.6204379562043796,0.09023809432983398,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,4,0.49234111340837033,0.5005698757667612,0.7702825888787602,0.7372262773722628,0.08996367454528809,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,5,0.44769427791550254,0.4297680964652639,0.7876025524156791,0.781021897810219,0.0897977352142334,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,6,0.44025433746759957,0.4075493720108575,0.772105742935278,0.7664233576642335,0.08985543251037598,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,7,0.4382516706910803,0.424838622719267,0.7830446672743847,0.8029197080291971,0.08993291854858398,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,8,0.4331458901397293,0.5037330459177929,0.7812215132178669,0.7591240875912408,0.08985662460327148,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,9,0.4179383801124861,0.43496883584417567,0.7876025524156791,0.8175182481751825,0.09000992774963379,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,10,0.4274162861027007,0.4416839067083206,0.7757520510483136,0.781021897810219,0.0902247428894043,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,11,0.4220370542166335,0.3914300861095425,0.7876025524156791,0.7664233576642335,0.08987236022949219,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,12,0.4243616193003185,0.40644100210527434,0.7921604375569735,0.8102189781021898,0.08995676040649414,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,13,0.42381391826416,0.43217561543531663,0.7830446672743847,0.7664233576642335,0.08981513977050781,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,14,0.41369931189956294,0.3972920914364122,0.7948951686417502,0.7518248175182481,0.08994317054748535,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,15,0.41592647862317567,0.39941570391185094,0.7885141294439381,0.8029197080291971,0.08972406387329102,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,16,0.41345668332472973,0.41449433805788083,0.7812215132178669,0.7664233576642335,0.0898592472076416,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,17,0.41989195881345215,0.41315074422716225,0.7821330902461258,0.7664233576642335,0.08982610702514648,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,18,0.4171421142174449,0.4254884073769089,0.7866909753874203,0.8175182481751825,0.08986568450927734,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,19,0.4211055581120871,0.3987913039533326,0.7866909753874203,0.7445255474452555,0.09263134002685547,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,20,0.406645794265794,0.40559396463154007,0.7948951686417502,0.7664233576642335,0.09316039085388184,0.3841824554230856,0.7898550724637681
BankNote_Authentication,NN_with_compressed_input_list,1,0.1,128,500,Sigmoid(),Sigmoid(),1,0.1,5,100,21,0.4148618076556959,0.39871544157066485,0.7876025524156791,0.8102189781021898,0.08992242813110352,0.3841824554230856,0.7898550724637681
