Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,PREPROCESSING_ACTIVATION_FN,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,1,0.693590781937541,0.6959304922688616,0.5405651777575206,0.41605839416058393,0.08969759941101074,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,2,0.6886253447128408,0.6711921095848083,0.5378304466727438,0.583941605839416,0.08925724029541016,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,3,0.679264553210468,0.6583584429573839,0.5615314494074749,0.583941605839416,0.0893404483795166,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,4,0.6620058525988701,0.6474177885229571,0.5907019143117593,0.8102189781021898,0.08927416801452637,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,5,0.6248324427315617,0.586493594585544,0.6891522333637192,0.6715328467153284,0.08932304382324219,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,6,0.5704716633913619,0.5276605378102212,0.7702825888787602,0.8467153284671532,0.08923077583312988,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,7,0.5023818343415951,0.45241449936463013,0.8122151321786691,0.8759124087591241,0.08936882019042969,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,8,0.4331011052906459,0.39262114606634546,0.8559708295350957,0.8686131386861314,0.08927226066589355,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,9,0.3752895479269645,0.3357844466928148,0.8796718322698268,0.8978102189781022,0.08930110931396484,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,10,0.32419190692325667,0.31492888845884015,0.9006381039197813,0.9051094890510949,0.08906984329223633,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,11,0.2817821030928639,0.2562500923654459,0.927073837739289,0.9124087591240876,0.08918285369873047,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,12,0.24478310389391597,0.21416165649782132,0.9334548769371012,0.9343065693430657,0.08928918838500977,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,13,0.21469753979278242,0.18278546174512292,0.9389243391066545,0.9562043795620438,0.08938837051391602,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,14,0.18828042975559817,0.15794450672764848,0.9425706472196901,0.9562043795620438,0.08934307098388672,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,15,0.16661593478441292,0.13827656244818312,0.9525979945305378,0.9781021897810219,0.08918571472167969,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,16,0.14878007431693693,0.12121240025127891,0.9617137648131268,0.9854014598540146,0.08931422233581543,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,17,0.13353899434045868,0.11172940016445453,0.9653600729261622,0.9927007299270073,0.08918237686157227,0.032459746060076344,0.9855072463768116
BankNote_Authentication,sequent_classical_list,0,0.1,128,500,Sigmoid(),Sigmoid(),0,Sigmoid(),0.1,5,100,6,18,0.12437268626539133,0.0974724723678762,0.9617137648131268,0.9927007299270073,0.08934235572814941,0.032459746060076344,0.9855072463768116
