Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,PREPROCESSING_ACTIVATION_FN,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,1,0.8849064011522267,0.1750228110773675,0.8924339106654512,0.9635036496350365,2.8045668601989746,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,2,0.06254247617913224,0.009434121154545276,0.97538742023701,1.0,2.8676514625549316,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,3,0.049024430194409385,0.005886214579625823,0.9790337283500455,1.0,2.79860782623291,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,4,0.04469891145561955,0.021674539128083495,0.9817684594348223,0.9854014598540146,2.8590826988220215,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,5,0.0538511474986548,0.005640238299455479,0.9790337283500455,1.0,2.8587238788604736,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,6,0.03928518253999244,0.04155595665263446,0.9808568824065633,0.9854014598540146,2.792229652404785,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,7,0.043735907629892455,0.006129394501601588,0.98359161349134,1.0,2.8547799587249756,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,8,0.04045721002457137,0.00823046651082362,0.98359161349134,0.9927007299270073,2.796055555343628,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,9,0.02912771584294463,0.043824425006500425,0.9890610756608933,0.9854014598540146,2.8791699409484863,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,10,0.038317558466251816,0.009749806996051054,0.9863263445761167,0.9927007299270073,2.811591863632202,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,11,0.025816661626625485,0.004288827184377193,0.9863263445761167,1.0,3.0504913330078125,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,12,0.03771893456191218,0.054404877806412705,0.9826800364630811,0.9854014598540146,2.8784141540527344,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,13,0.04112202236927636,0.011166378506353077,0.9826800364630811,1.0,2.8068976402282715,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,14,0.058843973657333286,0.008498654958225913,0.9744758432087511,1.0,2.9056055545806885,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,15,0.0358225643248362,0.015977520851149403,0.98359161349134,0.9854014598540146,2.827366590499878,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,16,0.03672971528616689,0.008401703406338275,0.9854147675478578,0.9927007299270073,2.8695921897888184,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,17,0.04528667836203524,0.010564867632422441,0.9808568824065633,0.9927007299270073,2.869905948638916,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,18,0.025348329132490934,0.005408217552960103,0.9899726526891522,1.0,2.8555941581726074,0.011892398201770566,0.9927536231884058
BankNote_Authentication,dressed_quantum_list,3,0.1,128,500,Sigmoid(),Sigmoid(),3,Sigmoid(),0.1,5,100,6,19,0.03948321580689844,0.006345636316206373,0.9826800364630811,1.0,2.8686678409576416,0.011892398201770566,0.9927536231884058
