Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,1,2.167125310152769,1.691136241555214,0.21383333333333332,0.44266666666666665,9.758103847503662,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,2,1.6340888348408042,1.2010541382680338,0.447375,0.569,9.845810413360596,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,3,1.2920789761686076,0.8745071513329943,0.5551666666666667,0.7136666666666667,10.512530088424683,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,4,1.122729562507011,0.7610787750345965,0.6082083333333334,0.745,9.723220109939575,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,5,1.0069170670909806,0.6971471621763582,0.651125,0.786,9.800204277038574,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,0.9302634503315979,0.5833642765549788,0.6746666666666666,0.8203333333333334,9.737699508666992,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,7,0.8691367954916496,0.6469083540108598,0.698875,0.7786666666666666,9.73368239402771,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,8,0.8201351549820295,0.6538847898996376,0.7122083333333333,0.7806666666666666,10.02125883102417,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,9,0.7780589585016908,0.575167906452892,0.7290833333333333,0.8236666666666667,9.771045923233032,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,10,0.7489047766035947,0.5977401068468802,0.7412916666666667,0.8103333333333333,9.79807448387146,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,11,0.7186146535482961,0.7130997591171642,0.7508333333333334,0.7806666666666666,9.848144769668579,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,12,0.6966812837041152,0.5273975251745772,0.757875,0.8496666666666667,9.784321308135986,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,13,0.6753899482529959,0.49603865026735244,0.7638333333333334,0.8593333333333333,9.778061628341675,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,14,0.6433134655000368,0.5677341230631282,0.7793333333333333,0.8376666666666667,10.12099838256836,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,15,0.6355055845601844,0.5987337337895496,0.77875,0.8096666666666666,9.775227069854736,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,16,0.6121028832788458,0.45572552053106474,0.7862916666666667,0.874,9.736876964569092,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,17,0.6038389740178294,0.7256674970400067,0.7894166666666667,0.783,9.809630632400513,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,18,0.5849919857137426,0.5018845992120441,0.79575,0.8536666666666667,9.815391063690186,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,19,0.5744550112271721,0.5273276387519574,0.7999583333333333,0.8496666666666667,9.833458185195923,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,20,0.5675684333185029,0.44054832766677465,0.8008333333333333,0.886,9.880836486816406,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,21,0.5573945947539247,0.6073218797873497,0.8064166666666667,0.8186666666666667,9.770960092544556,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,22,0.5392679355063168,0.6760559532524106,0.813625,0.8093333333333333,9.755031824111938,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,23,0.533732566197832,0.5450034233859513,0.815875,0.8586666666666667,9.804935693740845,0.44030811091970135,0.9006666666666666
Audio_MNIST,NN_with_original_input_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,24,0.5303649391775365,0.5147655536865355,0.815875,0.8576666666666667,9.786536931991577,0.44030811091970135,0.9006666666666666
