Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,Epoch,Train_Loss,Validation_Loss,Time,Test_Loss
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,0.019231153718263765,0.0010721274192134539,6.236715793609619,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,0.0003162279959360603,0.001059826783835888,1.7951505184173584,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,0.0002985230999183841,0.00088022189711531,1.8224263191223145,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,0.00023288959998171778,0.0009164851903139303,1.9573638439178467,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),5,0.00022881959920050576,0.0008431262751109898,1.9523441791534424,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,0.00022310964869878564,0.0008514070740590492,2.005932569503784,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),7,0.0002187297149018074,0.0008392985292399923,2.06274676322937,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,0.00021925452419479068,0.0008540111888432875,2.1098742485046387,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,0.00021467853696473564,0.0008223633151889468,2.144003391265869,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),10,0.00021265354675900503,0.00083044139140596,2.215573787689209,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),11,0.00021211343696146893,0.0008216582059394569,2.2071197032928467,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),12,0.0002096168289911778,0.0008272952198749408,2.213334798812866,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),13,0.00020932038530978994,0.0008263554819859564,2.230741024017334,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),14,0.00021024798239038017,0.0008301141729655986,2.2002246379852295,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),15,0.00020865521143423395,0.0008146043623176713,2.260347604751587,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),16,0.00020996493729762733,0.000799705607816577,2.1468665599823,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),17,0.00020748616028383064,0.0008379767639562488,2.0844197273254395,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),18,0.00020779813593253493,0.0008288580964629849,2.1148691177368164,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),19,0.00020686917619120018,0.0008139010135394831,2.1760663986206055,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),20,0.00020584380161987306,0.0008165639409950624,2.1153059005737305,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),21,0.00020589323255505102,0.0008167247120290994,2.1291239261627197,0.0007137096360481034
Audio_MNIST,AE_loss_values,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),22,0.00020550400291297896,0.0007955872638461491,2.187476873397827,0.0007137096360481034
