Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,NN_with_compressed_input_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,1,2.308748825639486,2.301755522886912,0.094,0.093,1.9826014041900635,1.8470254939794541,0.31333333333333335
Audio_MNIST,NN_with_compressed_input_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,2,2.2961780440310635,2.2780034875869752,0.12641666666666668,0.176,2.0037758350372314,1.8470254939794541,0.31333333333333335
Audio_MNIST,NN_with_compressed_input_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,3,2.248139186054468,2.1597745281457903,0.17579166666666668,0.17333333333333334,2.0025556087493896,1.8470254939794541,0.31333333333333335
Audio_MNIST,NN_with_compressed_input_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,4,2.124647628540794,2.0077389226357143,0.20783333333333334,0.21,1.9791688919067383,1.8470254939794541,0.31333333333333335
Audio_MNIST,NN_with_compressed_input_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,5,2.032112222611904,1.9355174201726912,0.222125,0.269,1.979536771774292,1.8470254939794541,0.31333333333333335
Audio_MNIST,NN_with_compressed_input_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,1.9913002832482258,1.907917890350024,0.22625,0.25566666666666665,1.9988751411437988,1.8470254939794541,0.31333333333333335
Audio_MNIST,NN_with_compressed_input_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,7,1.9715067263444264,1.9013990491628647,0.23254166666666667,0.261,1.9803824424743652,1.8470254939794541,0.31333333333333335
Audio_MNIST,NN_with_compressed_input_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,8,1.9581855822602907,1.8944505308071773,0.23133333333333334,0.25466666666666665,1.9807114601135254,1.8470254939794541,0.31333333333333335
Audio_MNIST,NN_with_compressed_input_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,9,1.9498732418070237,1.9077388683954875,0.23829166666666668,0.266,2.0055954456329346,1.8470254939794541,0.31333333333333335
Audio_MNIST,NN_with_compressed_input_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,10,1.9431898129731418,1.8871336774031322,0.23929166666666668,0.25766666666666665,1.9786624908447266,1.8470254939794541,0.31333333333333335
