Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,Epoch,Train_Loss,Validation_Loss,Time,Test_Loss
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,0.01724679834684745,0.0010036595047761996,6.191274404525757,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,0.0003177000813884661,0.0010036594426104178,1.8455586433410645,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,0.0003177000665455125,0.001003659442649223,1.8420741558074951,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,0.00031770004572657246,0.0010036594277286592,1.9773428440093994,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),5,0.0003177000313104751,0.001003659320801186,1.9826724529266357,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,0.0003177000107243657,0.0010036593129237493,1.940305471420288,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),7,0.0003176999797821433,0.0010036592530086636,2.027076005935669,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,0.00031769995238088694,0.0010036592065977555,1.9585435390472412,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,0.00031769992480015693,0.0010036591238652666,1.9487509727478027,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),10,0.0003176998931739945,0.001003659066123267,1.9454052448272705,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),11,0.0003176998595105639,0.0010036589477676898,1.9370601177215576,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),12,0.00031769981946854387,0.0010036588969329994,1.9384145736694336,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),13,0.0003176997792130957,0.0010036587925666633,2.0154531002044678,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),14,0.0003176997330156155,0.0010036587330978363,1.9410994052886963,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),15,0.00031769968886510467,0.001003658610706528,1.986694097518921,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),16,0.000317699636623729,0.0010036584841242682,1.944169282913208,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),17,0.0003176995824712018,0.0010036583747714757,1.9504177570343018,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),18,0.0003176995185688914,0.0010036582369357346,1.963252305984497,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),19,0.00031769945237465435,0.0010036580941329399,1.9492418766021729,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),20,0.00031769937224453317,0.0010036579091101884,1.9509191513061523,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),21,0.0003176992866016614,0.0010036577420930069,1.9500212669372559,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),22,0.0003176991993192739,0.001003657572941544,1.9484083652496338,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),23,0.000317699090228416,0.0010036573375885685,1.9588100910186768,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),24,0.0003176989733086278,0.0010036570640901724,1.9511475563049316,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),25,0.00031769883223266033,0.0010036567874873678,1.9552826881408691,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),26,0.00031769867252054,0.0010036564303251604,1.9548790454864502,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),27,0.00031769847648198873,0.0010036560425069182,1.969606637954712,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),28,0.0003176982478519979,0.0010036554963638385,1.974945068359375,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),29,0.0003176979623385705,0.0010036549200691904,2.0220789909362793,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),30,0.0003176976046524942,0.001003654118316869,1.9552135467529297,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),31,0.0003176971300078245,0.0010036530896710852,1.9763474464416504,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),32,0.0003176964543624005,0.0010036515640094877,1.9853134155273438,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),33,0.00031769528342798974,0.001003648605197668,1.965057373046875,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),34,0.00031767225541019193,0.001003337679275622,1.96232271194458,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),35,0.00031758181472347737,0.0010033454028889536,1.9679291248321533,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),36,0.0003175499895927108,0.0010034200241789222,1.9757983684539795,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),37,0.00031750337076179373,0.001002935636943827,2.0482373237609863,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),38,0.0002943641212574827,0.0008280653844897946,1.939021110534668,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),39,0.00023630229337140917,0.0008847593385726214,2.1607067584991455,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),40,0.0002280740098891935,0.0007854814535239712,3.6925206184387207,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),41,0.0002203206379005375,0.0007712265161486963,6.16426157951355,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),42,0.00021900543595741812,0.0007826049866465231,2.168661117553711,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),43,0.0002123881002868681,0.0007776193295915922,2.1567723751068115,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),44,0.00020937524697122476,0.0007727909001211326,2.1208572387695312,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),45,0.00020870285688821848,0.0007894343584775924,2.121800422668457,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),46,0.00020908587594749406,0.0007555464790202677,2.1324589252471924,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),47,0.00020591259744833222,0.0007770649579664071,2.1291990280151367,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),48,0.0002115961942472495,0.0007660236414521932,2.092132329940796,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),49,0.000204938112651386,0.0007690158149925992,2.095951557159424,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),50,0.00020597584629043316,0.0007629521777853369,2.1526401042938232,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),51,0.00020391260133086083,0.0007551627370218436,2.1381585597991943,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),52,0.00020189967703966734,0.0007722244532778859,2.117304563522339,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),53,0.00020500381764334936,0.0007391581056484332,2.102138042449951,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),54,0.00020436449366388842,0.0007688861233958353,2.1045420169830322,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),55,0.00020121244319792217,0.0007452363314417502,2.2053627967834473,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),56,0.00020465070779512946,0.0007731325567389528,2.1359317302703857,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),57,0.00020232186620705762,0.0007430378622375429,2.127317428588867,0.0006692263157262157
Audio_MNIST,AE_loss_values,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),58,0.00020305946598333927,0.0007651136103086173,2.125778913497925,0.0006692263157262157
