Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.001,5,50,6,1,2.309436559031407,2.3030407392978667,0.09891666666666667,0.109,242.01496624946594,2.2544688399632773,0.2783333333333333
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.001,5,50,6,2,2.300740229735772,2.2965172318617504,0.14691666666666667,0.18133333333333335,241.62713932991028,2.2544688399632773,0.2783333333333333
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.001,5,50,6,3,2.2964381150404614,2.292507325808207,0.16229166666666667,0.15866666666666668,241.47424912452698,2.2544688399632773,0.2783333333333333
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.001,5,50,6,4,2.2935555389026803,2.289542381366094,0.143625,0.138,247.38221096992493,2.2544688399632773,0.2783333333333333
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.001,5,50,6,5,2.291315724005302,2.2872154466311136,0.123875,0.13133333333333333,246.66142082214355,2.2544688399632773,0.2783333333333333
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.001,5,50,6,6,2.289486242334048,2.285203618208567,0.12033333333333333,0.12766666666666668,241.00929856300354,2.2544688399632773,0.2783333333333333
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.001,5,50,6,7,2.287862427731355,2.2832011429468793,0.118,0.12733333333333333,241.81814455986023,2.2544688399632773,0.2783333333333333
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.001,5,50,6,8,2.2862164301176864,2.2808347606658934,0.12208333333333334,0.126,240.91135334968567,2.2544688399632773,0.2783333333333333
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.001,5,50,6,9,2.2844055298964183,2.2780321991443633,0.12316666666666666,0.143,259.9733211994171,2.2544688399632773,0.2783333333333333
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.001,5,50,6,10,2.2825167192022007,2.2752534556388855,0.13454166666666667,0.15166666666666667,242.88291835784912,2.2544688399632773,0.2783333333333333
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.001,5,50,6,11,2.2808161972959837,2.27295294880867,0.14758333333333334,0.152,241.08936476707458,2.2544688399632773,0.2783333333333333
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.001,5,50,6,12,2.2795085315903028,2.2711483438809714,0.15004166666666666,0.175,242.01200485229492,2.2544688399632773,0.2783333333333333
