Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,PREPROCESSING_ACTIVATION_FN,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,1,2.30572730794549,2.2874774591128033,0.10454166666666667,0.13833333333333334,230.27241373062134,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,2,2.262044052084287,2.161870309909185,0.15495833333333334,0.228,231.08237957954407,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,3,2.0897285969058674,1.8743393309911092,0.24245833333333333,0.37066666666666664,231.49054765701294,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,4,1.884073410841326,1.787313832739989,0.3185,0.345,230.84154963493347,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,5,1.7151787033677102,1.499305800795555,0.3925416666666667,0.46366666666666667,237.22461605072021,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,6,1.569595007436971,1.4129455051819484,0.447625,0.49266666666666664,229.93878865242004,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,7,1.4506625271650653,1.2743510139485201,0.49433333333333335,0.53,229.94305610656738,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,8,1.354587519497921,1.1922399907310803,0.523,0.5726666666666667,238.2330515384674,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,9,1.2767384328258535,1.1046685110280912,0.5511666666666667,0.627,229.66087079048157,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,10,1.2090105468872934,1.0783203495542208,0.5701666666666667,0.6003333333333334,238.79823660850525,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,11,1.1515074723369132,1.0202173798034588,0.5898333333333333,0.6253333333333333,230.2697856426239,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,12,1.1091733896856506,1.0831417142599822,0.6072083333333333,0.5996666666666667,241.4458782672882,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,13,1.0642404334996052,1.13242113823692,0.6206666666666667,0.5706666666666667,230.92414593696594,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,14,1.035556372362189,0.9510046230008204,0.6325,0.6666666666666666,230.1365990638733,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,15,1.0027866496595865,1.084096462080876,0.6458333333333334,0.581,238.0355052947998,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,16,0.9720184260761986,0.8576953971261779,0.6585833333333333,0.707,234.67822885513306,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,17,0.9454032603519348,0.8596664779881636,0.6748333333333333,0.7136666666666667,230.04939126968384,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,18,0.9189498149331969,0.8602310949439804,0.68125,0.711,230.13307762145996,0.5672294432258543,0.836
Audio_MNIST,dressed_classical_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,Sigmoid(),0.1,5,50,6,19,0.897078924512025,0.7802251940841476,0.69375,0.7546666666666667,230.24368619918823,0.5672294432258543,0.836
