Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,VQC_angle_list,8,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,28,28,0.001,5,50,6,1,2.3071830376485982,2.3005500479539234,0.10129166666666667,0.118,240.55221891403198,2.220731516679128,0.2846666666666667
Audio_MNIST,VQC_angle_list,8,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,28,28,0.001,5,50,6,2,2.300550363709529,2.295016271273295,0.11725,0.131,241.55975914001465,2.220731516679128,0.2846666666666667
Audio_MNIST,VQC_angle_list,8,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,28,28,0.001,5,50,6,3,2.296635436962048,2.2915599111715954,0.11633333333333333,0.12533333333333332,241.3276810646057,2.220731516679128,0.2846666666666667
Audio_MNIST,VQC_angle_list,8,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,28,28,0.001,5,50,6,4,2.294147323022286,2.289200344880422,0.123875,0.12733333333333333,247.89250469207764,2.220731516679128,0.2846666666666667
Audio_MNIST,VQC_angle_list,8,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,28,28,0.001,5,50,6,5,2.292273230701685,2.2869487424691517,0.12466666666666666,0.142,245.53904700279236,2.220731516679128,0.2846666666666667
Audio_MNIST,VQC_angle_list,8,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,28,28,0.001,5,50,6,6,2.290632471740246,2.284939649105072,0.12845833333333334,0.142,241.02143096923828,2.220731516679128,0.2846666666666667
Audio_MNIST,VQC_angle_list,8,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,28,28,0.001,5,50,6,7,2.289137720565001,2.283186405499776,0.130875,0.14933333333333335,241.50617861747742,2.220731516679128,0.2846666666666667
Audio_MNIST,VQC_angle_list,8,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,28,28,0.001,5,50,6,8,2.287751459678014,2.2817077072461447,0.13945833333333332,0.18633333333333332,241.06109023094177,2.220731516679128,0.2846666666666667
Audio_MNIST,VQC_angle_list,8,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,28,28,0.001,5,50,6,9,2.286558193316062,2.280454206864039,0.16733333333333333,0.194,253.26213669776917,2.220731516679128,0.2846666666666667
Audio_MNIST,VQC_angle_list,8,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,28,28,0.001,5,50,6,10,2.285559490819772,2.279489402770996,0.15483333333333332,0.18766666666666668,242.97756218910217,2.220731516679128,0.2846666666666667
Audio_MNIST,VQC_angle_list,8,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,28,28,0.001,5,50,6,11,2.284729714592298,2.278628923892975,0.15083333333333335,0.17333333333333334,240.50413966178894,2.220731516679128,0.2846666666666667
Audio_MNIST,VQC_angle_list,8,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,28,28,0.001,5,50,6,12,2.2840223012367886,2.277786592642466,0.14416666666666667,0.17033333333333334,242.04835438728333,2.220731516679128,0.2846666666666667
Audio_MNIST,VQC_angle_list,8,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,28,28,0.001,5,50,6,13,2.2833863534530003,2.2770657161871592,0.13733333333333334,0.184,240.64707970619202,2.220731516679128,0.2846666666666667
