Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,Epoch,Train_Loss,Validation_Loss,Time,Test_Loss
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,0.017624024890964696,0.0010017291523205737,6.37416672706604,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,0.0003245548343208308,0.001001726751215756,1.9099597930908203,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,0.00032454959497166177,0.0010016844163959226,1.9042372703552246,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,0.00029765121858023726,0.0008021074018906802,2.033724308013916,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),5,0.00023816932668948237,0.0007794849006459117,1.9355113506317139,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,0.00022884454098918164,0.0007603107493681212,1.9233429431915283,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),7,0.00022438596806993396,0.0007553950821359952,2.0310211181640625,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,0.00022130500128453908,0.0007580483802594244,2.126875877380371,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,0.00021768630236814108,0.0007472550928359852,2.077784299850464,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),10,0.00021791285573272034,0.000743617156210045,2.099365711212158,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),11,0.00021288237096935822,0.000747257844855388,2.1332244873046875,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),12,0.00021146258369359808,0.0007332547941089918,2.1446523666381836,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),13,0.0002123404494486749,0.0007421684168900052,2.1802077293395996,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),14,0.0002100613833075234,0.0007313941976365944,2.165348768234253,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),15,0.00021057491534156724,0.0007429883219301701,2.116018056869507,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),16,0.0002084464632886617,0.0007251422519912011,2.128474712371826,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),17,0.00020934654014611928,0.0007263281102059409,2.1334025859832764,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),18,0.00020658857110538519,0.0007124397814429054,2.0637929439544678,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),19,0.00021325473446631805,0.0007893784498640647,2.060574769973755,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),20,0.0002121987186886448,0.0007444328612958392,2.1060240268707275,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),21,0.00020688407888034513,0.0007200573083634178,2.103301525115967,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),22,0.0002000102549791336,0.0007115042617078871,2.1031391620635986,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),23,0.00020154471931164153,0.0007067740405133615,2.1376771926879883,0.000576181239526098
Audio_MNIST,AE_loss_values,7,28,28,0.001,128,500,Sigmoid(),Sigmoid(),24,0.00019956447810788328,0.0006884304484313664,2.1463375091552734,0.000576181239526098
