Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,PREPROCESSING_ACTIVATION_FN,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,1,2.3122282622754575,2.2946214111646017,0.10408333333333333,0.11233333333333333,2.0839149951934814,0.437638404859196,0.8786666666666667
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,2,2.282572015300393,2.2154416924715044,0.13858333333333334,0.214,2.0842394828796387,0.437638404859196,0.8786666666666667
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,3,2.1984770380457244,2.050436086257299,0.20858333333333334,0.30733333333333335,2.0850582122802734,0.437638404859196,0.8786666666666667
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,4,2.0446829473475616,1.825713198085626,0.30845833333333333,0.4716666666666667,2.0836591720581055,0.437638404859196,0.8786666666666667
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,5,1.8611934260775647,1.6020571325222652,0.3978333333333333,0.555,2.116255760192871,0.437638404859196,0.8786666666666667
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,6,1.6807704550338287,1.4151472714046638,0.47754166666666664,0.6053333333333333,2.0832879543304443,0.437638404859196,0.8786666666666667
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,7,1.5205716005402308,1.2683802629262209,0.5415416666666667,0.631,2.093705415725708,0.437638404859196,0.8786666666666667
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,8,1.3851419300756727,1.1749277780701717,0.5926666666666667,0.6426666666666667,2.08329176902771,0.437638404859196,0.8786666666666667
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,9,1.2751400765310974,1.0490672095616658,0.6250416666666667,0.6843333333333333,2.1038272380828857,0.437638404859196,0.8786666666666667
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,10,1.1855463338022432,0.954932775668179,0.654625,0.7483333333333333,2.082010269165039,0.437638404859196,0.8786666666666667
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,11,1.1065532397665083,0.9082659435644745,0.6783333333333333,0.741,2.0845210552215576,0.437638404859196,0.8786666666666667
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,12,1.0423998317246637,0.8429565654074153,0.6969166666666666,0.7613333333333333,2.0805251598358154,0.437638404859196,0.8786666666666667
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,13,0.9866236853397762,0.9662886963450971,0.7132916666666667,0.667,2.08146071434021,0.437638404859196,0.8786666666666667
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,14,0.9361446407741945,0.7895283974520863,0.7309166666666667,0.757,2.0807292461395264,0.437638404859196,0.8786666666666667
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,15,0.8938412646157667,0.7304215128129969,0.742375,0.7973333333333333,2.084798812866211,0.437638404859196,0.8786666666666667
Audio_MNIST,sequent_classical_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,Sigmoid(),0.1,5,50,6,16,0.8566198151531474,0.6881235939605782,0.7506666666666667,0.817,2.0796382427215576,0.437638404859196,0.8786666666666667
