Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,1,2.161554347227017,2.045351171096166,0.17129166666666668,0.21,2.0376524925231934,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,2,2.0591064763317504,2.029432516892751,0.20929166666666665,0.24466666666666667,2.0309760570526123,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,3,2.0460806539903085,2.021139094630877,0.21054166666666665,0.22633333333333333,2.025790214538574,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,4,2.040340836321314,2.0231241829196613,0.214875,0.24033333333333334,2.0239670276641846,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,5,2.03311423184971,1.9745727674166362,0.21941666666666668,0.24666666666666667,2.022542953491211,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,6,2.029084874565403,1.9834163310130437,0.22025,0.25433333333333336,2.0523428916931152,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,7,2.027475716819366,1.9951044740279515,0.22308333333333333,0.23566666666666666,2.016021490097046,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,8,2.0248256280024846,1.988227852980296,0.22079166666666666,0.22566666666666665,2.0167171955108643,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,9,2.0218528580417234,2.0179346332947414,0.2195,0.22133333333333333,2.015376329421997,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,10,2.0219550386319556,1.9982075993220012,0.2205,0.20866666666666667,2.016406297683716,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,11,2.0158247893800336,1.9906085868676504,0.22683333333333333,0.23966666666666667,2.027625560760498,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,12,2.012778553540508,1.9888844647010167,0.21904166666666666,0.26166666666666666,2.0164544582366943,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,13,2.0115690228715537,1.9788141353925068,0.22104166666666666,0.239,2.015876531600952,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,14,2.008217803761363,1.9702908066908518,0.21608333333333332,0.23566666666666666,2.015721082687378,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,15,2.000844536771377,1.975379532178243,0.222,0.221,2.0215277671813965,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,16,2.000374834984541,1.9612839063008627,0.221,0.261,2.0184030532836914,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,17,1.994148064677914,1.986761318643888,0.21975,0.237,2.0183839797973633,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,18,1.9913380829120675,2.0601239015658694,0.225,0.207,2.0253093242645264,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,19,1.9907519100854794,2.0239482218027116,0.22291666666666668,0.20533333333333334,2.0168509483337402,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,20,1.9880834503347675,1.964523770014445,0.224125,0.24,2.0174570083618164,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,21,1.9869430276503166,1.95719954709212,0.22608333333333333,0.22933333333333333,2.0180399417877197,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,22,1.9856784698118766,1.9705346554517746,0.2235,0.22066666666666668,2.0287015438079834,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,23,1.9825339629252752,1.9486719147364298,0.22745833333333335,0.23066666666666666,2.028951644897461,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,24,1.9816009628524383,1.9549489523967107,0.22341666666666668,0.237,2.017163038253784,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,25,1.9795777602990468,2.0641728142897287,0.23108333333333334,0.21633333333333332,2.016421318054199,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,26,1.978803109029929,1.996631109714508,0.22454166666666667,0.23633333333333334,2.028623104095459,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,27,1.9803832994153103,1.9547091454267502,0.22629166666666667,0.22366666666666668,2.023017406463623,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,28,1.9774932524437705,1.9549308460950852,0.2235,0.23266666666666666,2.017977237701416,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,29,1.9740439104040464,1.957451573808988,0.23008333333333333,0.24,2.01766037940979,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,30,1.9752142124126355,2.014627513885498,0.22708333333333333,0.22066666666666668,2.032794952392578,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,31,1.9770775384952624,1.9942049201329548,0.227875,0.227,2.0204858779907227,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,32,1.9747618863234917,2.042280926704407,0.22608333333333333,0.224,2.0194618701934814,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,33,1.974348377448817,2.009072511792183,0.22954166666666667,0.21,2.040369749069214,1.992722576657931,0.225
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,34,1.976661042869091,1.965037036339442,0.22570833333333334,0.23233333333333334,2.0238113403320312,1.992722576657931,0.225
