Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,1,2.267226297184825,2.2645898071924844,0.18558333333333332,0.18666666666666668,206.43811702728271,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,2,2.2434725982447463,2.251371703147888,0.210625,0.19033333333333333,208.6506736278534,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,3,2.232910346562664,2.2437996844450634,0.221125,0.196,223.4079794883728,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,4,2.225476322049896,2.237613577445348,0.22866666666666666,0.20466666666666666,223.45773458480835,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,5,2.219156895925601,2.2320650509993234,0.23545833333333333,0.20533333333333334,222.7108404636383,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,6,2.213763441766302,2.227077728509903,0.239625,0.22433333333333333,223.2763569355011,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,7,2.2091913674523433,2.2221452816327414,0.247875,0.23133333333333334,212.879088640213,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,8,2.205191640208165,2.2179532504081725,0.24879166666666666,0.24366666666666667,206.27813148498535,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,9,2.2016581712663172,2.2138623285293577,0.25416666666666665,0.24233333333333335,205.59831833839417,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,10,2.1985170067598423,2.2100870871543883,0.25929166666666664,0.24966666666666668,205.49446153640747,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,11,2.195669659351309,2.2065795210997265,0.25995833333333335,0.256,206.6502559185028,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,12,2.193127249305447,2.2031275113423665,0.26695833333333335,0.26966666666666667,206.63616847991943,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,13,2.190800378844142,2.19988245844841,0.2679166666666667,0.2796666666666667,216.68978452682495,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,14,2.188541798517108,2.196566279729207,0.27429166666666666,0.2833333333333333,222.16886019706726,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,15,2.1862778992454213,2.193338938554128,0.2786666666666667,0.288,224.3037781715393,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,16,2.183885710388422,2.189861402908961,0.28070833333333334,0.29633333333333334,226.36301827430725,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,17,2.181390997543931,2.1860887217521667,0.28825,0.29533333333333334,221.36659741401672,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,18,2.178787379960219,2.18246333360672,0.2871666666666667,0.2906666666666667,204.54521703720093,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,19,2.176052811120947,2.1784993394215904,0.28125,0.29,206.58796739578247,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,20,2.1731289862841368,2.174716899196307,0.2755,0.2846666666666667,206.51347494125366,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,21,2.169911464949449,2.1707454456885658,0.27016666666666667,0.27266666666666667,206.95458555221558,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,22,2.1665560250232616,2.1676253221432367,0.2574166666666667,0.26166666666666666,204.9543251991272,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,23,2.1631363883366186,2.1650504730145137,0.253625,0.251,207.0548610687256,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,24,2.1600211297223963,2.163313885132472,0.24383333333333335,0.24233333333333335,208.43860030174255,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,25,2.1574727918704353,2.16260069946448,0.23970833333333333,0.23466666666666666,207.8114013671875,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,26,2.155545875877142,2.161755741039912,0.233375,0.23066666666666666,222.21358609199524,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,27,2.154048313051462,2.1611316708723702,0.23379166666666668,0.229,222.6361367702484,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,28,2.1527911091595886,2.1608549628655114,0.23083333333333333,0.22966666666666666,222.53208708763123,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,29,2.1516801359752815,2.1600323234001797,0.23191666666666666,0.22733333333333333,221.94637989997864,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,30,2.1505477830519277,2.1596129433314006,0.2305,0.23133333333333334,213.59785318374634,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,31,2.1495198366542656,2.1584064259131748,0.23120833333333332,0.23166666666666666,206.9479477405548,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,32,2.148410117601355,2.157688207825025,0.22983333333333333,0.23233333333333334,207.24554920196533,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,33,2.147407941520214,2.157113363146782,0.23320833333333332,0.231,207.0861041545868,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,34,2.1464038484543564,2.1568073495229085,0.23470833333333332,0.22866666666666666,206.82392644882202,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,35,2.1455180602769057,2.1565941419204075,0.234375,0.22566666666666665,206.72232365608215,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,36,2.1446175320198138,2.156322822968165,0.232875,0.22766666666666666,206.48976397514343,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,37,2.143784937635064,2.15619026919206,0.23654166666666668,0.22466666666666665,210.48341155052185,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,38,2.143061756938696,2.1563966713349023,0.23383333333333334,0.22566666666666665,224.20627284049988,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,39,2.1424413621922334,2.156273091435432,0.23583333333333334,0.22166666666666668,224.22747135162354,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,40,2.141916724120577,2.1563314561049145,0.234875,0.223,222.53991746902466,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,41,2.1414928629994394,2.1562890068689984,0.23604166666666668,0.22066666666666668,219.15829920768738,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,42,2.1411209334184726,2.1561538567145666,0.23558333333333334,0.22033333333333333,206.6308171749115,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,43,2.1408752068628867,2.156338448524475,0.23270833333333332,0.22133333333333333,208.7651083469391,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,44,2.140614407310883,2.1564434585968653,0.23354166666666668,0.22366666666666668,206.29213643074036,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,45,2.140406658773621,2.1566860991716386,0.23483333333333334,0.22333333333333333,208.3034291267395,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,46,2.1402527119964363,2.1566597006718315,0.23366666666666666,0.22433333333333333,206.60752153396606,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,47,2.140113998601834,2.156777577201525,0.234875,0.22366666666666668,206.94887161254883,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,48,2.1399800987293323,2.156638256907463,0.2335,0.22533333333333333,207.9942500591278,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,49,2.139866058404247,2.1565924576918283,0.233125,0.22166666666666668,206.56027555465698,2.1540565053621927,0.21533333333333332
Audio_MNIST,VQC_amplitude_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,50,2.139770872220397,2.156529662211736,0.23445833333333332,0.22233333333333333,221.67643237113953,2.1540565053621927,0.21533333333333332
