Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,Epoch,Train_Loss,Validation_Loss,Time,Test_Loss
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,0.018402419264127577,0.0011130361141016086,1.8828094005584717,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,0.0003182749442445735,0.001095057647054394,2.0210893154144287,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,0.0003162995940753414,0.001095584861158083,1.8339529037475586,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,0.0002748308897134848,0.0009478490847104695,1.9242291450500488,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),5,0.0002326606218024002,0.0008844188976412018,1.9624106884002686,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,0.000225697327288799,0.0008699545674026013,2.6393399238586426,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),7,0.00022219688410405068,0.0008699592502477268,1.9543650150299072,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,0.0002194265997580563,0.0008681697008820872,2.0126538276672363,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,0.00021559111129802963,0.0008689028423589964,2.0104196071624756,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),10,0.0002142262441047933,0.000856634243701895,2.0490570068359375,0.0006436541952813665
