Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,1,2.2933012258509793,2.276360774040222,0.13575,0.16866666666666666,242.53218054771423,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,2,2.2784938189884025,2.2672410190105436,0.16695833333333332,0.214,242.9867808818817,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,3,2.2747503829499087,2.2636415755748747,0.20095833333333332,0.2683333333333333,242.7970039844513,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,4,2.272803194820881,2.2609891323248545,0.21420833333333333,0.229,249.62193536758423,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,5,2.271095458914836,2.259525994459788,0.21691666666666667,0.22966666666666666,247.83019518852234,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,6,2.26977132871747,2.2578924306233725,0.22195833333333334,0.225,242.6793396472931,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,7,2.2686278309424717,2.258031612634659,0.216125,0.192,243.7783341407776,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,8,2.2676317272583644,2.2560315414269767,0.19883333333333333,0.21566666666666667,243.13840699195862,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,9,2.2665658254921435,2.2547640776634217,0.20104166666666667,0.20066666666666666,249.96084451675415,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,10,2.265285795579354,2.2531193176905315,0.187375,0.21133333333333335,243.37864446640015,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,11,2.2636448335647583,2.251677217880885,0.18308333333333332,0.18433333333333332,244.8251371383667,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,12,2.262127090593179,2.2481810780366263,0.185875,0.21233333333333335,244.0688660144806,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,13,2.2610508807500205,2.2482218778133394,0.18820833333333334,0.202,242.72219252586365,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,14,2.2601536298791567,2.2477339363098143,0.19516666666666665,0.18766666666666668,250.31547212600708,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,15,2.259644806832075,2.2454231305917105,0.197,0.25066666666666665,243.31424236297607,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,16,2.258975176513195,2.243904403845469,0.19554166666666667,0.24233333333333335,243.15317726135254,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,17,2.258459489842256,2.2433357413609825,0.19795833333333332,0.24966666666666668,244.1161150932312,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,18,2.258030704905589,2.2427506164709725,0.2075,0.24533333333333332,243.35407400131226,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,19,2.257367806235949,2.241978136698405,0.21479166666666666,0.23366666666666666,255.5222408771515,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,20,2.2571737462778887,2.241375344991684,0.215,0.26166666666666666,250.21997094154358,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,21,2.256514017879963,2.241595362027486,0.21733333333333332,0.2743333333333333,242.96799278259277,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,22,2.2560009201367697,2.2409711953004203,0.22575,0.208,243.93355631828308,2.229261204799016,0.23233333333333334
Audio_MNIST,VQC_angle_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.01,5,50,6,23,2.2557379010816416,2.2399131790796916,0.227375,0.30733333333333335,243.04797625541687,2.229261204799016,0.23233333333333334
