Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,PREPROCESSING_ACTIVATION_FN,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,sequent_classical_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,Sigmoid(),0.01,5,50,6,1,2.3055995500087736,2.30292235771815,0.09891666666666667,0.09666666666666666,2.1662065982818604,1.5482965729633966,0.6243333333333333
Audio_MNIST,sequent_classical_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,Sigmoid(),0.01,5,50,6,2,2.3036575025816757,2.301398919026057,0.10079166666666667,0.10633333333333334,2.170281171798706,1.5482965729633966,0.6243333333333333
Audio_MNIST,sequent_classical_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,Sigmoid(),0.01,5,50,6,3,2.3031723099946975,2.302985212008158,0.10395833333333333,0.118,2.164194107055664,1.5482965729633966,0.6243333333333333
Audio_MNIST,sequent_classical_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,Sigmoid(),0.01,5,50,6,4,2.3025012677907943,2.3009416421254474,0.10495833333333333,0.10433333333333333,2.178377628326416,1.5482965729633966,0.6243333333333333
Audio_MNIST,sequent_classical_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,Sigmoid(),0.01,5,50,6,5,2.3018842334548633,2.3033045518398283,0.10725,0.13333333333333333,2.145117998123169,1.5482965729633966,0.6243333333333333
Audio_MNIST,sequent_classical_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,Sigmoid(),0.01,5,50,6,6,2.3012502771119276,2.296665688355764,0.10779166666666666,0.10966666666666666,2.165221691131592,1.5482965729633966,0.6243333333333333
Audio_MNIST,sequent_classical_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,Sigmoid(),0.01,5,50,6,7,2.3003398650387923,2.2976019871234894,0.11070833333333334,0.18166666666666667,2.1721086502075195,1.5482965729633966,0.6243333333333333
Audio_MNIST,sequent_classical_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,Sigmoid(),0.01,5,50,6,8,2.2993400386472542,2.2945332300662993,0.114125,0.098,2.1774165630340576,1.5482965729633966,0.6243333333333333
Audio_MNIST,sequent_classical_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,Sigmoid(),0.01,5,50,6,9,2.297942561854919,2.291775969664256,0.119125,0.113,2.170379161834717,1.5482965729633966,0.6243333333333333
Audio_MNIST,sequent_classical_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,Sigmoid(),0.01,5,50,6,10,2.296381954997778,2.2889324911435445,0.120125,0.17433333333333334,2.1799428462982178,1.5482965729633966,0.6243333333333333
