Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,1,2.268643095617493,2.2449528042475384,0.18045833333333333,0.18466666666666667,249.7932572364807,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,2,2.2600783197333416,2.2370731735229494,0.19808333333333333,0.241,240.82471251487732,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,3,2.257519364506006,2.232024691700935,0.1945,0.201,240.338805437088,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,4,2.255090756689509,2.231088924407959,0.18995833333333334,0.21033333333333334,241.5452196598053,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,5,2.2542978916317225,2.230376537044843,0.18766666666666668,0.24566666666666667,240.41486763954163,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,6,2.2541275813182193,2.2300382447242737,0.18904166666666666,0.20766666666666667,248.54289555549622,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,7,2.253416346162558,2.2366526301701866,0.18875,0.17533333333333334,240.88245129585266,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,8,2.253141541232665,2.23118678132693,0.189,0.22633333333333333,240.9321162700653,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,9,2.2524608196566502,2.2291963690519334,0.18458333333333332,0.168,241.71446681022644,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,10,2.251483399445812,2.2232336441675824,0.182625,0.25966666666666666,240.9792091846466,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,11,2.250370361804962,2.2266554095347724,0.1815,0.194,247.85438919067383,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,12,2.250144002015392,2.2289955250422158,0.17870833333333333,0.18933333333333333,246.29410195350647,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,13,2.2502159053087234,2.2243761082490283,0.17991666666666667,0.25066666666666665,241.00134015083313,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,14,2.249107812320193,2.2248714184761047,0.18354166666666666,0.22466666666666665,242.0438392162323,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,15,2.248604093939066,2.22449630578359,0.18075,0.18266666666666667,241.30194234848022,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,16,2.2472023165971042,2.2159978850682576,0.18308333333333332,0.20066666666666666,250.3728382587433,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,17,2.2448248488704365,2.217202426195145,0.18275,0.217,240.90197157859802,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,18,2.2435391807059446,2.218532569607099,0.18404166666666666,0.23,240.89186811447144,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,19,2.2437022027870017,2.2218146322170895,0.183625,0.20066666666666666,241.8047013282776,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,20,2.243871776436766,2.2224862682819366,0.18220833333333333,0.15333333333333332,240.95282125473022,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,21,2.2435954644531013,2.2182074030240377,0.18379166666666666,0.21,247.82171607017517,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,22,2.243228529244661,2.2162974826494852,0.18229166666666666,0.22866666666666666,240.76991868019104,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,23,2.242994364251693,2.245553280512492,0.18570833333333334,0.12533333333333332,240.84173703193665,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,24,2.2435537136097747,2.2245836240053176,0.18458333333333332,0.16266666666666665,241.48200392723083,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,25,2.243555403550466,2.217111629843712,0.18241666666666667,0.202,241.09486174583435,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,26,2.2432093674937885,2.2308916441599527,0.17745833333333333,0.165,260.6458971500397,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,27,2.2422671974201998,2.213944857517878,0.18333333333333332,0.18066666666666667,240.99362897872925,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,28,2.2429998355110485,2.2142746071020762,0.181375,0.26066666666666666,241.77721190452576,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,29,2.2425876570741337,2.2505612246195477,0.18329166666666666,0.20233333333333334,241.01697039604187,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,30,2.2420541511972747,2.234069831371307,0.1815,0.19133333333333333,241.32980704307556,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,31,2.242754990706841,2.214063346982002,0.18366666666666667,0.18066666666666667,251.35007452964783,2.2216733809312186,0.20933333333333334
Audio_MNIST,VQC_angle_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,32,2.2425292753924926,2.218985212643941,0.18158333333333335,0.19933333333333333,240.97420930862427,2.2216733809312186,0.20933333333333334
