Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,1,2.302394971003135,2.29141939719518,0.117,0.10166666666666667,217.1135551929474,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,2,2.2897232698400813,2.2790744161605834,0.14883333333333335,0.18366666666666667,217.980402469635,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,3,2.281784861733516,2.2724482548236846,0.15979166666666667,0.13066666666666665,216.89404916763306,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,4,2.2769034560521444,2.265746644337972,0.14883333333333335,0.155,215.19760632514954,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,5,2.2743357563515505,2.264218871196111,0.14529166666666668,0.16633333333333333,214.84171223640442,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,6,2.2729103045662242,2.2616414626439414,0.14170833333333333,0.173,216.55214738845825,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,7,2.2711233595510323,2.2597157621383666,0.14729166666666665,0.17633333333333334,232.4519956111908,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,8,2.2688105419278144,2.2574357426166536,0.15320833333333334,0.17733333333333334,235.77147436141968,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,9,2.2665175539751847,2.25448464512825,0.15216666666666667,0.16933333333333334,235.6235761642456,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,10,2.2647642561296624,2.251894592444102,0.15683333333333332,0.18666666666666668,234.09170484542847,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,11,2.263029015560945,2.248345232009888,0.16583333333333333,0.19233333333333333,214.57398986816406,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,12,2.2608715607225895,2.2456576736768086,0.18120833333333333,0.21966666666666668,215.24535131454468,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,13,2.2580984298388165,2.243525224129359,0.20345833333333332,0.24933333333333332,217.3872299194336,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,14,2.2564146809279917,2.2418132424354553,0.22291666666666668,0.26666666666666666,216.70238208770752,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,15,2.2552203280230363,2.2404783872763314,0.23291666666666666,0.285,227.8829276561737,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,16,2.253637003997962,2.238936738570531,0.232875,0.25966666666666666,234.79849290847778,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,17,2.2524433618783952,2.2371101717154187,0.23433333333333334,0.26566666666666666,236.12065815925598,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,18,2.2515797176460426,2.2373776670296985,0.23029166666666667,0.26966666666666667,234.77744483947754,2.232198645671209,0.196
Audio_MNIST,VQC_angle_list,4,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,28,28,0.01,5,50,6,19,2.250617662370205,2.2374846359093983,0.24333333333333335,0.23166666666666666,221.052387714386,2.232198645671209,0.196
