Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,1,2.299575100739797,2.2809302524725594,0.13679166666666667,0.175,247.08528590202332,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,2,2.2652649388213955,2.2663310356934865,0.20429166666666668,0.208,248.49478435516357,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,3,2.2517775715887547,2.2591364280382793,0.20758333333333334,0.19233333333333333,249.12128973007202,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,4,2.2432488849759102,2.2540447374184924,0.19566666666666666,0.18833333333333332,258.9084918498993,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,5,2.2366055442392825,2.2497659277915956,0.19704166666666667,0.17933333333333334,245.99702763557434,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,6,2.231170145670573,2.2462110237280526,0.19604166666666667,0.17266666666666666,244.82723927497864,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,7,2.2266666664679846,2.242961148818334,0.200625,0.168,247.28348994255066,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,8,2.2227990199128786,2.2398604826132456,0.20433333333333334,0.17133333333333334,246.9100513458252,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,9,2.219301789402962,2.236805644830068,0.20775,0.17133333333333334,251.67657494544983,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,10,2.216040226519108,2.2338733061154685,0.20741666666666667,0.17166666666666666,240.95921683311462,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,11,2.2129530395319064,2.2308598101139068,0.20895833333333333,0.17133333333333334,249.55407190322876,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,12,2.2099286888539793,2.2279058754444123,0.20691666666666667,0.16566666666666666,249.52515172958374,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,13,2.206957531447212,2.2250021747748057,0.20654166666666668,0.16666666666666666,246.3967342376709,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,14,2.2040844224890073,2.2222540601094565,0.20383333333333334,0.16633333333333333,256.69560074806213,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,15,2.2013793933888275,2.219780886173248,0.20320833333333332,0.16166666666666665,246.8809244632721,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,16,2.19891671632727,2.2176097353299458,0.20258333333333334,0.15933333333333333,246.30460786819458,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,17,2.1968262119094533,2.2155667773882546,0.19945833333333332,0.16166666666666665,245.87563109397888,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,18,2.195035919323564,2.214011791944504,0.20091666666666666,0.16266666666666665,248.67560505867004,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,19,2.19357747733593,2.2129106716314952,0.200125,0.166,254.02481389045715,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,20,2.1923757381240527,2.2124617938200632,0.20004166666666667,0.16633333333333333,244.91603350639343,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,21,2.1914167109380167,2.2115877517064413,0.19841666666666666,0.16733333333333333,248.42548751831055,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,22,2.1906324086586633,2.2112164803346,0.195875,0.16933333333333334,244.73303604125977,2.2142250617345174,0.199
Audio_MNIST,VQC_amplitude_list,1,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,28,28,0.001,5,50,6,23,2.189997676188747,2.2108929411570233,0.19604166666666667,0.17166666666666666,252.08772039413452,2.2142250617345174,0.199
