Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,1,2.1004168199996154,2.024552668730418,0.18208333333333335,0.217,1.7380902767181396,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,2,1.9786396013200283,2.2140154256423314,0.21333333333333335,0.22,1.7380719184875488,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,3,1.965934014879167,2.0522739297151564,0.22258333333333333,0.204,1.7396814823150635,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,4,1.9602142672613263,2.213729960521062,0.21875,0.195,1.7375106811523438,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,5,1.9560356115798156,2.0696758325894673,0.2225,0.23033333333333333,1.7359249591827393,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,1.9513825532297293,2.1035312288999557,0.22720833333333335,0.235,1.7349662780761719,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,7,1.9480977773293853,2.038010303576787,0.22004166666666666,0.206,1.734074592590332,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,8,1.9460395581026873,2.072132458190123,0.22479166666666667,0.211,1.720658302307129,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,9,1.9442433888961872,2.064713634053866,0.22704166666666667,0.23366666666666666,1.7262191772460938,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,10,1.9427593681712945,2.08074019998312,0.22679166666666667,0.227,1.7207317352294922,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,11,1.9407186028112968,2.046883928577105,0.22491666666666665,0.21733333333333332,1.7289342880249023,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,12,1.9409723837922017,2.0846237899859745,0.22420833333333334,0.22833333333333333,1.6965234279632568,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,13,1.9397361255188783,2.0410045838356017,0.22925,0.219,1.6934847831726074,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,14,1.93776386645933,2.088973864714305,0.22666666666666666,0.23233333333333334,1.6937496662139893,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,15,1.9353707276284695,2.139288560549418,0.23104166666666667,0.23566666666666666,1.628161907196045,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,16,1.9355749711518486,2.018059092760086,0.22645833333333334,0.236,1.5903666019439697,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,17,1.935256918904682,2.122699086566766,0.22675,0.21433333333333332,1.5958054065704346,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,18,1.9331682155778012,2.0156787425279616,0.22566666666666665,0.234,1.5995261669158936,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,19,1.932720564280947,2.1754262417554857,0.22466666666666665,0.20766666666666667,1.5983326435089111,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,20,1.933392697920402,2.035677257279555,0.22670833333333335,0.21166666666666667,1.5976035594940186,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,21,1.9339061138033866,2.0475930066903434,0.2305,0.20733333333333334,1.5939037799835205,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,22,1.9317979582771658,2.0254667599995932,0.22829166666666667,0.22533333333333333,1.596705436706543,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,23,1.9302781772489348,2.0203648298978805,0.22820833333333335,0.224,1.5997872352600098,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,24,1.9320548014342784,2.0964980234702426,0.22525,0.21333333333333335,1.5974993705749512,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,25,1.9284818631783127,2.0358888789017997,0.227125,0.226,1.5923516750335693,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,26,1.9317572469015916,2.0418979940811792,0.22529166666666667,0.23366666666666666,1.5841877460479736,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,27,1.928819656719764,2.158113085627556,0.22433333333333333,0.22633333333333333,1.5877044200897217,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,28,1.9276233775913716,2.093306043744087,0.22854166666666667,0.22233333333333333,1.5957164764404297,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,29,1.926991007005175,2.0909206833442053,0.23016666666666666,0.21433333333333332,1.5955226421356201,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,30,1.9267026791969935,2.03094223956267,0.22679166666666667,0.21933333333333332,1.5921664237976074,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,31,1.9261364811410506,2.0610003650188444,0.22933333333333333,0.23266666666666666,1.592763900756836,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,32,1.9260573638603091,2.019817454616229,0.22854166666666667,0.227,1.5943036079406738,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,33,1.924677176984648,2.010120561718941,0.22620833333333334,0.216,1.5982272624969482,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,34,1.927161838511626,2.022308358947436,0.22633333333333333,0.21933333333333332,1.5938243865966797,1.9473882389068604,0.22966666666666666
Audio_MNIST,NN_with_compressed_input_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,35,1.925931352848808,2.046678709387779,0.22541666666666665,0.222,1.5948090553283691,1.9473882389068604,0.22966666666666666
