Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,1,2.326243495345116,2.3163875377178194,0.10245833333333333,0.10533333333333333,1.6411008834838867,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,2,2.307006784280141,2.3020087814331056,0.16283333333333333,0.16966666666666666,1.637507677078247,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,3,2.29872516070803,2.294878897269567,0.16216666666666665,0.14866666666666667,1.6366896629333496,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,4,2.2947029756506283,2.2908749949932097,0.14683333333333334,0.14966666666666667,1.6012866497039795,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,5,2.2921417643129827,2.287879556417465,0.14895833333333333,0.15666666666666668,1.598954439163208,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,6,2.289976815332969,2.284799656867981,0.15825,0.14366666666666666,1.5996406078338623,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,7,2.2877580052614213,2.281731932957967,0.15295833333333334,0.14666666666666667,1.5942964553833008,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,8,2.285296795417865,2.2784934480985006,0.15825,0.15166666666666667,1.593759536743164,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,9,2.282527558853229,2.274666261672974,0.1565,0.15633333333333332,1.6122241020202637,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,10,2.27939071799318,2.2704680701096853,0.163,0.16266666666666665,1.5923731327056885,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,11,2.275853404899438,2.2659615111351012,0.16875,0.16766666666666666,1.5995092391967773,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,12,2.2719055822491647,2.260652156670888,0.167125,0.17233333333333334,1.5965907573699951,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,13,2.2674840561052165,2.254702056646347,0.17154166666666668,0.171,1.5919468402862549,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,14,2.262541322807471,2.2484038897355396,0.17516666666666666,0.17233333333333334,1.5960009098052979,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,15,2.2570494337379934,2.2422246009111406,0.17416666666666666,0.19533333333333333,1.5944995880126953,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,16,2.251268967638413,2.234254080057144,0.180125,0.19066666666666668,1.5942647457122803,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,17,2.2447661004960535,2.2257784273227057,0.18341666666666667,0.184,1.593946933746338,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,18,2.237943970238169,2.2174822851022085,0.18375,0.186,1.5964577198028564,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,19,2.2305388120065133,2.208411613702774,0.18854166666666666,0.18766666666666668,1.5930485725402832,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,20,2.222687589700023,2.1996832849582035,0.188625,0.20466666666666666,1.5944409370422363,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,21,2.214528742233912,2.1896161276102064,0.19429166666666667,0.20733333333333334,1.594240427017212,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,22,2.205945850710074,2.1790565448999404,0.19570833333333335,0.20366666666666666,1.5967838764190674,1.975342410604159,0.279
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.001,5,50,23,2.1970043245951336,2.169211429754893,0.201,0.21133333333333335,1.5957164764404297,1.975342410604159,0.279
