Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,1,0.6562408362884574,0.5973853614643543,0.5907019143117593,0.7445255474452555,2.9958667755126953,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,2,0.5864593853381078,0.5751679504874849,0.6982680036463081,0.7518248175182481,2.7745227813720703,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,3,0.5683275941239777,0.5558280655502403,0.7329079307201458,0.7372262773722628,2.839749813079834,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,4,0.5510030903377202,0.5372525575387217,0.7566089334548769,0.7956204379562044,2.835031747817993,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,5,0.5373703605659245,0.5282992759760279,0.7675478577939836,0.7883211678832117,2.7725963592529297,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,6,0.5307804378413459,0.5233032949214435,0.7702825888787602,0.7883211678832117,2.836613416671753,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,7,0.5285086127281624,0.5201417701522799,0.7711941659070192,0.7883211678832117,2.7736732959747314,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,8,0.5274254217567287,0.5187990632805511,0.7766636280765725,0.7956204379562044,2.838240146636963,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,9,0.5257701445082262,0.5239135755674682,0.7793983591613491,0.8175182481751825,2.8368465900421143,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,10,0.5264105104052597,0.5193403028223637,0.772105742935278,0.781021897810219,2.7801764011383057,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,11,0.5251570406998953,0.5185440032586565,0.764813126709207,0.7737226277372263,2.8367419242858887,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,12,0.5247995084051447,0.5188116483444715,0.773017319963537,0.7883211678832117,4.238487958908081,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,13,0.5249789920902947,0.5215610298362091,0.7693710118505014,0.8029197080291971,6.680707216262817,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,14,0.5226562962058249,0.5166604251322084,0.780309936189608,0.7883211678832117,2.8191957473754883,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,15,0.523823072313719,0.5198391845626552,0.7821330902461258,0.7956204379562044,2.7650959491729736,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,16,0.5237318412107886,0.5175925780386821,0.7757520510483136,0.7883211678832117,2.8184797763824463,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,17,0.523783426911807,0.5162739246866129,0.7702825888787602,0.7883211678832117,2.9546451568603516,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,18,0.5243711160494179,0.5161012854889362,0.7748404740200547,0.7883211678832117,2.838451862335205,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,19,0.5238508931212569,0.5163039206153285,0.7821330902461258,0.781021897810219,2.843151569366455,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,20,0.5235984411257011,0.5162267645780187,0.773017319963537,0.7883211678832117,2.7972147464752197,0.5102549620728561,0.782608695652174
BankNote_Authentication,VQC_angle_list,6,0.1,128,500,Sigmoid(),Sigmoid(),6,0.01,5,100,6,21,0.5235856807873047,0.516129787603434,0.7839562443026435,0.781021897810219,2.9003243446350098,0.5102549620728561,0.782608695652174
