Dataset,List Name,SEED,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
MNIST,VQC_angle_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.01,5,50,6,1,2.0424944089651107,1.9997639777064324,0.35916,0.3515,527.4187123775482,1.9118725740909577,0.5517
MNIST,VQC_angle_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.01,5,50,6,2,1.969108710849285,1.9479740257263183,0.48178,0.5407,519.8729746341705,1.9118725740909577,0.5517
MNIST,VQC_angle_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.01,5,50,6,3,1.9420642419338225,1.9387451153993607,0.57834,0.6011,520.5153529644012,1.9118725740909577,0.5517
MNIST,VQC_angle_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.01,5,50,6,4,1.933689217352867,1.9313836966753006,0.60282,0.6098,522.8597588539124,1.9118725740909577,0.5517
MNIST,VQC_angle_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.01,5,50,6,5,1.9281370550155639,1.9265964391231536,0.60376,0.5937,521.370231628418,1.9118725740909577,0.5517
MNIST,VQC_angle_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.01,5,50,6,6,1.9251177746415138,1.924317650973797,0.59954,0.5967,527.3332662582397,1.9118725740909577,0.5517
MNIST,VQC_angle_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.01,5,50,6,7,1.9231008519053459,1.9222398167252541,0.5975,0.5997,521.9365110397339,1.9118725740909577,0.5517
MNIST,VQC_angle_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.01,5,50,6,8,1.9216752215743065,1.9214353657960892,0.59378,0.5841,540.1635558605194,1.9118725740909577,0.5517
MNIST,VQC_angle_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.01,5,50,6,9,1.920586811518669,1.9203141829967498,0.5906,0.5766,521.3429107666016,1.9118725740909577,0.5517
MNIST,VQC_angle_list,2,0.001,64,500,Sigmoid(),Sigmoid(),2,0.01,5,50,6,10,1.9197110432505609,1.9192742007374763,0.5878,0.5851,528.4816825389862,1.9118725740909577,0.5517
