Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,VQC_angle_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.001,5,50,6,1,2.304805398931106,2.30064509789149,0.1455,0.14666666666666667,240.4779987335205,2.2249780642986297,0.23766666666666666
Audio_MNIST,VQC_angle_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.001,5,50,6,2,2.296786521524191,2.293015091816584,0.15795833333333334,0.14333333333333334,241.74197101593018,2.2249780642986297,0.23766666666666666
Audio_MNIST,VQC_angle_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.001,5,50,6,3,2.2911052867770194,2.2872870858510335,0.17354166666666668,0.17066666666666666,240.8391089439392,2.2249780642986297,0.23766666666666666
Audio_MNIST,VQC_angle_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.001,5,50,6,4,2.2871233852704367,2.2835087116559345,0.15483333333333332,0.167,248.14167547225952,2.2249780642986297,0.23766666666666666
Audio_MNIST,VQC_angle_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.001,5,50,6,5,2.284300580769777,2.2807227742671965,0.14579166666666668,0.158,245.960955619812,2.2249780642986297,0.23766666666666666
Audio_MNIST,VQC_angle_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.001,5,50,6,6,2.282033479164044,2.2784706604480744,0.13754166666666667,0.143,240.86467456817627,2.2249780642986297,0.23766666666666666
Audio_MNIST,VQC_angle_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.001,5,50,6,7,2.280101629147927,2.276430874665578,0.13295833333333335,0.13766666666666666,241.72479462623596,2.2249780642986297,0.23766666666666666
Audio_MNIST,VQC_angle_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.001,5,50,6,8,2.2783465027312437,2.274509690205256,0.12491666666666666,0.136,241.28035163879395,2.2249780642986297,0.23766666666666666
Audio_MNIST,VQC_angle_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.001,5,50,6,9,2.2766864061852297,2.27263062953949,0.12579166666666666,0.13266666666666665,253.79518675804138,2.2249780642986297,0.23766666666666666
Audio_MNIST,VQC_angle_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.001,5,50,6,10,2.2751050198574863,2.270789595444997,0.13633333333333333,0.14233333333333334,243.00123953819275,2.2249780642986297,0.23766666666666666
