Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.01,5,50,1,2.296810706059138,2.274895981152852,0.11845833333333333,0.15366666666666667,1.9750690460205078,1.986220689614614,0.2693333333333333
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.01,5,50,2,2.255417002911369,2.2100037044286727,0.16025,0.18733333333333332,1.976806879043579,1.986220689614614,0.2693333333333333
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.01,5,50,3,2.1955167091886203,2.130895244081815,0.18341666666666667,0.21633333333333332,1.9920196533203125,1.986220689614614,0.2693333333333333
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.01,5,50,4,2.12949998917679,2.0600988998015723,0.208375,0.21466666666666667,1.9709372520446777,1.986220689614614,0.2693333333333333
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.01,5,50,5,2.080850337197383,2.0320187552769977,0.220875,0.21533333333333332,2.0021138191223145,1.986220689614614,0.2693333333333333
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.01,5,50,6,2.0527490429083506,2.005105616847674,0.220875,0.22733333333333333,1.9834699630737305,1.986220689614614,0.2693333333333333
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.01,5,50,7,2.036808682133754,2.0061802723010382,0.22245833333333334,0.237,1.9710841178894043,1.986220689614614,0.2693333333333333
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.01,5,50,8,2.025473668103417,1.994926894903183,0.22104166666666666,0.22333333333333333,1.9699957370758057,1.986220689614614,0.2693333333333333
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.01,5,50,9,2.018329398408532,2.0167786844571434,0.22120833333333334,0.22366666666666668,2.0161523818969727,1.986220689614614,0.2693333333333333
Audio_MNIST,NN_with_compressed_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.01,5,50,10,2.0138590504974125,1.9888042040665945,0.22758333333333333,0.23066666666666666,1.9710087776184082,1.986220689614614,0.2693333333333333
