Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,Epoch,Train_Loss,Validation_Loss,Time,Test_Loss
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),1,0.018402419264127577,0.0011130361141016086,2.2091517448425293,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,0.0003182749442445735,0.001095057647054394,1.8360888957977295,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,0.0003162995940753414,0.001095584861158083,2.0181939601898193,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),4,0.0002748308897134848,0.0009478490847104695,3.0529911518096924,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),5,0.0002326606218024002,0.0008844188976412018,1.9529125690460205,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,0.000225697327288799,0.0008699545674026013,1.970003604888916,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),7,0.00022219688410405068,0.0008699592502477268,2.1441962718963623,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),8,0.0002194265997580563,0.0008681697008820872,2.873753547668457,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,0.00021559111129802963,0.0008689028423589964,2.1697123050689697,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),10,0.0002142262441047933,0.000856634243701895,2.329496145248413,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),11,0.00021308277710340917,0.0008591771613185604,2.053093433380127,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),12,0.0002134152720294272,0.0008445157951985796,2.8978304862976074,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),13,0.00021031603425702392,0.0008456408116035163,2.099264144897461,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),14,0.00020919094261868547,0.0008680772924562916,2.0854921340942383,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),15,0.00021015397858961175,0.0008808018853887915,2.1538429260253906,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),16,0.00021194919653741334,0.0008265479912127679,2.815988540649414,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),17,0.00022475798267017428,0.0008406377830542624,2.218317747116089,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),18,0.00021011158805534554,0.0008606720730895177,2.2315673828125,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),19,0.00020823351660510526,0.000881781161762774,2.9515931606292725,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),20,0.00021151927756727672,0.0008206299372638266,2.213179349899292,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),21,0.00020364547761467596,0.0008015795768781875,2.2213451862335205,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),22,0.0002020614963354698,0.0007905046495919427,2.255542755126953,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),23,0.00019950658282808339,0.0007945269237582882,3.0449440479278564,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),24,0.00020120087294102026,0.0007838794994167983,2.251969814300537,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),25,0.00019736634428651692,0.0007944609294645488,2.2537012100219727,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),26,0.00019926264645376554,0.0007966484318409736,2.944139003753662,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),27,0.0001960279901783603,0.0007926805167226121,2.2574567794799805,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),28,0.00019479493986000306,0.0007982254130765796,2.2205445766448975,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),29,0.0001941117569998217,0.0007980061679457625,2.3226449489593506,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),30,0.00019506900091073476,0.0007786304432277878,2.2709033489227295,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),31,0.0001955056215423004,0.0007833137716709947,2.215190887451172,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),32,0.0001956523347859426,0.0008156204212767383,2.210780143737793,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),33,0.00019337024840448673,0.0007773348937431971,2.8925602436065674,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),34,0.0001916821393436597,0.0007818198567256331,2.26058292388916,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),35,0.00019200080036534928,0.0007760852164356038,2.2334797382354736,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),36,0.0001956503491383046,0.0008110259405026833,2.158926010131836,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),37,0.00019190219061177534,0.0007868994348682463,2.1628808975219727,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),38,0.00019165318230322253,0.0007891249968670309,2.83430552482605,0.0006436541952813665
Audio_MNIST,AE_loss_values,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),39,0.00019077011244371533,0.0007779218764432396,2.111294746398926,0.0006436541952813665
