Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,VQC_amplitude_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,1,2.1664227055509886,2.1526613265275953,0.26116666666666666,0.2846666666666667,242.9711446762085,2.1710031390190125,0.24633333333333332
Audio_MNIST,VQC_amplitude_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,2,2.128516460508108,2.1557258478800456,0.2934583333333333,0.30533333333333335,242.19213438034058,2.1710031390190125,0.24633333333333332
Audio_MNIST,VQC_amplitude_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,3,2.1223935576776665,2.15820230225722,0.30191666666666667,0.31633333333333336,240.77711749076843,2.1710031390190125,0.24633333333333332
Audio_MNIST,VQC_amplitude_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,4,2.121266915972034,2.145306412378947,0.30225,0.307,251.24401545524597,2.1710031390190125,0.24633333333333332
Audio_MNIST,VQC_amplitude_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,5,2.121274698053797,2.1446327273050945,0.3077083333333333,0.299,241.9775252342224,2.1710031390190125,0.24633333333333332
Audio_MNIST,VQC_amplitude_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,6,2.120947446078062,2.149779741168022,0.30425,0.29,241.04701924324036,2.1710031390190125,0.24633333333333332
Audio_MNIST,VQC_amplitude_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,7,2.120749542961518,2.142430029710134,0.30454166666666665,0.288,237.8374924659729,2.1710031390190125,0.24633333333333332
Audio_MNIST,VQC_amplitude_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,8,2.120540825178226,2.1540770550568897,0.30020833333333335,0.29333333333333333,237.3326370716095,2.1710031390190125,0.24633333333333332
Audio_MNIST,VQC_amplitude_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,9,2.1209571299205225,2.143348822196325,0.30125,0.27266666666666667,254.60634922981262,2.1710031390190125,0.24633333333333332
Audio_MNIST,VQC_amplitude_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.1,5,50,6,10,2.120576001231869,2.1454274423917137,0.30133333333333334,0.30666666666666664,247.9988558292389,2.1710031390190125,0.24633333333333332
