Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,1,2.158047141159574,2.1591836486260094,0.2559166666666667,0.26966666666666667,240.2891309261322,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,2,2.1243982648601136,2.1489992622534433,0.29291666666666666,0.2733333333333333,234.93746757507324,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,3,2.122114932388067,2.1472964068253835,0.288625,0.281,232.9623785018921,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,4,2.121352817292015,2.160606743693352,0.287875,0.22433333333333333,233.8015010356903,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,5,2.120470384657383,2.1451340983311336,0.30566666666666664,0.266,232.72276544570923,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,6,2.119747801050544,2.1618903440237047,0.3001666666666667,0.274,240.12148237228394,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,7,2.1198104741921027,2.1472327280044556,0.305875,0.268,233.27193403244019,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,8,2.1198114039748908,2.1535596950848896,0.3075833333333333,0.245,232.76688289642334,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,9,2.1197310728331407,2.1466550453503928,0.31016666666666665,0.2843333333333333,233.98523569107056,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,10,2.1200749775518974,2.149962166349093,0.30816666666666664,0.28733333333333333,232.5145845413208,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,11,2.1202950968593357,2.1475279152393343,0.305,0.27166666666666667,233.89585208892822,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,12,2.120223293180267,2.1555572511752445,0.30141666666666667,0.26966666666666667,241.1274950504303,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,13,2.1197121406346557,2.154236917098363,0.3055833333333333,0.271,232.87919902801514,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,14,2.119967838600278,2.1518322265148164,0.3110833333333333,0.263,234.11657881736755,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,15,2.119504884382089,2.1697115331888197,0.30616666666666664,0.22133333333333333,233.05696058273315,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,16,2.119932266275088,2.1515735946098964,0.3045,0.26,233.11999416351318,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,17,2.119793293947975,2.1625136025746663,0.30691666666666667,0.22533333333333333,240.72524881362915,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,18,2.1202997402846813,2.152475841244062,0.30483333333333335,0.26166666666666666,234.72737503051758,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,19,2.1198744870970647,2.1551318138837816,0.30575,0.2763333333333333,232.3481855392456,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,20,2.120315603936712,2.166093588074048,0.31004166666666666,0.23,231.2686426639557,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,21,2.1195408122738204,2.155592304468155,0.30495833333333333,0.2836666666666667,232.11022186279297,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,22,2.1199317461500566,2.1607993414004643,0.30966666666666665,0.27,239.3919427394867,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,23,2.119942111968994,2.1562220178047817,0.30591666666666667,0.25233333333333335,232.50964951515198,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,24,2.119595782135924,2.1466229397058485,0.302875,0.284,233.23323965072632,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,25,2.1198738226046165,2.1561383573214212,0.30675,0.272,232.87485098838806,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,26,2.119884055480361,2.153579995830854,0.31045833333333334,0.25766666666666665,233.09725093841553,2.1633236686388653,0.262
Audio_MNIST,VQC_amplitude_list,3,28,28,0.001,128,500,Sigmoid(),Sigmoid(),3,28,28,0.1,5,50,6,27,2.1199687355508408,2.1625931626558303,0.3062916666666667,0.265,245.17014169692993,2.1633236686388653,0.262
