Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,1,2.166256783778469,1.689780067205429,0.21245833333333333,0.42,10.444540977478027,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,2,1.642113757537057,1.232372478072842,0.44,0.531,9.726867437362671,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,3,1.3047196996087829,1.0387532256046932,0.5483333333333333,0.646,9.727857828140259,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,4,1.126527008654472,0.8365012349188328,0.6088333333333333,0.748,9.739250421524048,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,5,1.0132611437820984,0.798544047990193,0.6452083333333334,0.7426666666666667,9.832371234893799,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,6,0.9404432595375692,0.6845349138812162,0.668375,0.8283333333333334,9.964389324188232,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,7,0.8824113766055234,0.7474180996369008,0.6886666666666666,0.799,9.728161573410034,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,8,0.8412541979756012,0.5722576535254605,0.7067083333333334,0.8793333333333333,9.744833707809448,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,9,0.7907128712113869,0.6983297134274544,0.7234166666666667,0.8136666666666666,9.757452726364136,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,10,0.7573444152505544,0.587560559239549,0.7337083333333333,0.8616666666666667,9.748110294342041,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,11,0.7306648772668298,1.0056286067696056,0.7445833333333334,0.7206666666666667,9.804101467132568,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,12,0.702908178476476,0.6192106331470738,0.7525416666666667,0.8416666666666667,10.052348613739014,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,13,0.68359961139124,0.7432155081971806,0.758,0.7853333333333333,9.772327899932861,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,14,0.6562656007939465,0.568448294843253,0.7684166666666666,0.8686666666666667,9.74055790901184,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,15,0.6384351413669659,0.6308209457833346,0.7749166666666667,0.8456666666666667,9.717508792877197,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,16,0.6283573190449594,0.8449575966044601,0.777875,0.7646666666666667,9.751189947128296,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,17,0.6067530992208352,0.5946443789522807,0.7869583333333333,0.8573333333333333,9.817774534225464,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,18,0.5956762318887089,0.5285852547976523,0.7899166666666667,0.8993333333333333,9.849765062332153,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,19,0.5868429573092104,0.5343521167440577,0.7950833333333334,0.9033333333333333,9.771171569824219,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,20,0.5763065632104023,0.5360476250224022,0.7959583333333333,0.9106666666666666,9.725506067276001,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,21,0.5590721439238511,0.5120357517053098,0.80275,0.9206666666666666,9.712029695510864,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,22,0.5564306942238572,0.5423446851092376,0.8044583333333334,0.8976666666666666,9.722454309463501,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,23,0.5426250148432835,0.588039885529303,0.8102916666666666,0.882,9.767744064331055,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,24,0.5277702779660571,0.6013577043801493,0.8138333333333333,0.875,9.924108982086182,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,25,0.5270484270828316,0.5680310157574937,0.813125,0.8873333333333333,9.7825448513031,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,26,0.5200637916781246,0.6048030815369365,0.8172083333333333,0.8816666666666667,9.744957685470581,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,27,0.5108642286867113,0.6270769888712554,0.8172916666666666,0.876,9.84212613105774,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,28,0.5070748113165723,0.5533586049866509,0.821625,0.9066666666666666,9.797497510910034,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,29,0.4973650071102429,0.670939749152847,0.8225833333333333,0.8706666666666667,9.791198492050171,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,30,0.49371531330286744,0.5798195019630263,0.8256666666666667,0.8973333333333333,9.87918496131897,0.5202700973238283,0.9053333333333333
Audio_MNIST,NN_with_original_input_list,9,28,28,0.001,128,500,Sigmoid(),Sigmoid(),9,28,28,0.1,5,50,31,0.483620200298779,0.6122980814788,0.8307916666666667,0.8786666666666667,9.823499202728271,0.5202700973238283,0.9053333333333333
