Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,LAYERS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,1,2.1638543496032554,2.1788279845317207,0.26429166666666665,0.2673333333333333,240.08854961395264,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,2,2.1432079550623895,2.165987775127093,0.2575,0.279,236.78583312034607,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,3,2.1348623460531235,2.1574250864982605,0.2613333333333333,0.277,234.797682762146,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,4,2.132254801765084,2.162487721045812,0.26879166666666665,0.275,235.80798077583313,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,5,2.131506186053157,2.1535179845492043,0.2743333333333333,0.249,234.80902099609375,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,6,2.1309293863674004,2.1564392364025116,0.269625,0.24833333333333332,240.3381781578064,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,7,2.130918715472023,2.1552937682469686,0.271375,0.253,235.30530285835266,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,8,2.130790682658553,2.157634837428729,0.2718333333333333,0.22966666666666666,234.70072889328003,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,9,2.130490487565597,2.158023667136828,0.27270833333333333,0.2906666666666667,235.29097819328308,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,10,2.1304423797378935,2.1537435567378997,0.2710416666666667,0.24666666666666667,234.15109419822693,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,11,2.130651544854045,2.155708794593811,0.27195833333333336,0.27666666666666667,245.16865253448486,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,12,2.1303863135476906,2.1524683171510697,0.27320833333333333,0.28,241.69851994514465,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,13,2.130218512415886,2.152523811062177,0.273125,0.271,234.0595464706421,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,14,2.1303911660114925,2.153145776192347,0.27445833333333336,0.24733333333333332,235.45427203178406,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,15,2.130566587820649,2.158501141667366,0.27516666666666667,0.23933333333333334,234.0610420703888,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,16,2.1304913984735805,2.1528199168046314,0.269875,0.24033333333333334,241.5200228691101,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,17,2.130513625194629,2.1557184571027754,0.2697083333333333,0.24866666666666667,236.71665740013123,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,18,2.1306186704337597,2.150752182006836,0.27158333333333334,0.24266666666666667,234.26554703712463,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,19,2.1302292476097744,2.160569711724917,0.27379166666666666,0.2753333333333333,235.85336542129517,2.1863624811172486,0.22333333333333333
Audio_MNIST,VQC_amplitude_list,6,28,28,0.001,128,500,Sigmoid(),Sigmoid(),6,28,28,0.1,5,50,6,20,2.1304246870179973,2.1515873154004415,0.27308333333333334,0.25233333333333335,234.19109439849854,2.1863624811172486,0.22333333333333333
