Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,NN_with_compressed_input_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.01,5,50,1,2.3041391333937646,2.291712316274643,0.11425,0.15233333333333332,1.9706549644470215,1.836995394229889,0.319
Audio_MNIST,NN_with_compressed_input_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.01,5,50,2,2.289884975751241,2.270175851980845,0.14416666666666667,0.16233333333333333,1.9698326587677002,1.836995394229889,0.319
Audio_MNIST,NN_with_compressed_input_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.01,5,50,3,2.2692625964681308,2.2283699919780093,0.15779166666666666,0.167,1.9729301929473877,1.836995394229889,0.319
Audio_MNIST,NN_with_compressed_input_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.01,5,50,4,2.233152109955748,2.1749433463811876,0.16483333333333333,0.17633333333333334,1.9713160991668701,1.836995394229889,0.319
Audio_MNIST,NN_with_compressed_input_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.01,5,50,5,2.193609560082356,2.1280069533983865,0.17504166666666668,0.195,1.9720478057861328,1.836995394229889,0.319
Audio_MNIST,NN_with_compressed_input_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.01,5,50,6,2.1607055457433066,2.096100400884946,0.18895833333333334,0.19033333333333333,1.972177505493164,1.836995394229889,0.319
Audio_MNIST,NN_with_compressed_input_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.01,5,50,7,2.135798162246744,2.07202462832133,0.19491666666666665,0.22533333333333333,1.9716136455535889,1.836995394229889,0.319
Audio_MNIST,NN_with_compressed_input_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.01,5,50,8,2.116725257113576,2.054402981996536,0.202625,0.21866666666666668,1.9686594009399414,1.836995394229889,0.319
Audio_MNIST,NN_with_compressed_input_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.01,5,50,9,2.1032771582156418,2.0419975686073304,0.1935,0.223,1.9747076034545898,1.836995394229889,0.319
Audio_MNIST,NN_with_compressed_input_list,0,28,28,0.001,128,500,Sigmoid(),Sigmoid(),0,28,28,0.01,5,50,10,2.0922098045051096,2.0365090690056484,0.197,0.20233333333333334,1.9682095050811768,1.836995394229889,0.319
