Dataset,List Name,SEED,DIM_1,DIM_2,AE_LEARNING_RATE,AE_BATCH_SIZE,AE_EPOCHS,AE_ENCODER_ACTIVATION_FN,AE_DECODER_ACTIVATION_FN,SEED,DIM_1,DIM_2,LEARNING_RATE,BATCH_SIZE,EPOCHS,Epoch,Train_Loss,Validation_Loss,Train_Accuracy,Validation_Accuracy,Time,Test_Loss,Test_Accuracy
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,1,2.1509132945910094,1.6813817485173543,0.22916666666666666,0.4083333333333333,10.736132860183716,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,2,1.5891654735741516,1.1364156724015873,0.46970833333333334,0.622,10.3352952003479,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,3,1.2488897141744382,0.8800252047305306,0.569875,0.7363333333333333,10.630789518356323,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,4,1.0736633272119798,0.9482241587356354,0.628125,0.6776666666666666,10.365594148635864,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,5,0.9672634835805123,0.6890996337530669,0.66775,0.791,10.312924146652222,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,6,0.8885850170438546,0.8139010464042804,0.6903333333333334,0.6983333333333334,10.635268926620483,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,7,0.8283938916039915,0.8749613889104997,0.7115,0.6963333333333334,10.617436170578003,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,8,0.7745578766522522,0.688868124766741,0.7314166666666667,0.8076666666666666,10.647297620773315,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,9,0.7478816704823111,0.744145399394503,0.7422083333333334,0.757,10.592683792114258,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,10,0.7103099385515452,0.6274655781758095,0.7524583333333333,0.8076666666666666,10.589784622192383,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,11,0.6862138788129475,0.6871222685639707,0.7600833333333333,0.7766666666666666,10.580440998077393,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,12,0.6662093268950897,0.5504149832508605,0.7697083333333333,0.8246666666666667,10.609471321105957,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,13,0.6386997675944379,0.8004338962461528,0.7784166666666666,0.7686666666666667,10.644188404083252,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,14,0.616773831788696,0.5218116950427828,0.788625,0.845,10.346868753433228,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,15,0.6092228302442686,0.5235902144952495,0.787125,0.8536666666666667,10.625937700271606,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,16,0.5914857036955338,0.5263992561404435,0.7957916666666667,0.8456666666666667,10.69094467163086,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,17,0.5757451617900733,0.6983619282415748,0.8012083333333333,0.782,10.726485252380371,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,18,0.5622611015066953,0.5719415289027772,0.8024583333333334,0.836,10.759203433990479,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,19,0.5563589361082025,0.4738646898874625,0.8060833333333334,0.8716666666666667,10.669789552688599,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,20,0.5384431919281807,0.538342067648482,0.8097916666666667,0.8346666666666667,10.598533153533936,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,21,0.5333328937704633,0.5994064748267708,0.8139166666666666,0.856,10.384528160095215,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,22,0.5165993448724325,0.42792410360808086,0.8208333333333333,0.8963333333333333,10.565025329589844,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,23,0.5149127363943671,0.4841905423945403,0.8205416666666666,0.8453333333333334,10.469108819961548,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,24,0.49891489797331057,0.4002715931297765,0.8244166666666667,0.9043333333333333,10.735610961914062,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,25,0.49022361602267467,0.534935435479115,0.8273333333333334,0.8446666666666667,10.664682865142822,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,26,0.4849336022873572,0.5171195113424164,0.8296666666666667,0.8573333333333333,10.668004989624023,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,27,0.4773453690808575,0.40571926605118125,0.8308333333333333,0.8976666666666666,10.676532983779907,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,28,0.4709199284154549,0.5954456542354213,0.8337083333333334,0.8253333333333334,10.468623638153076,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,29,0.4676960877224288,0.42693595450241445,0.8354166666666667,0.8803333333333333,10.49984073638916,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,30,0.45766364216590394,0.4469507323353973,0.8395416666666666,0.877,10.649608373641968,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,31,0.45283079668985315,0.3880519859184747,0.8427083333333333,0.8906666666666667,10.479930639266968,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,32,0.4467471796675511,0.5267770811037856,0.8432083333333333,0.8453333333333334,10.696504592895508,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,33,0.44580156386286124,0.7316122697462129,0.8462916666666667,0.7773333333333333,10.678313493728638,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,34,0.43498419360524665,0.48762703006013,0.8445416666666666,0.8656666666666667,10.674481391906738,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,35,0.43254569183843083,0.46885827295317845,0.8466666666666667,0.881,10.642898321151733,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,36,0.4320043902269471,0.37962329061679306,0.8470416666666667,0.9073333333333333,10.704033136367798,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,37,0.4242685713358545,0.4828182838886611,0.8510416666666667,0.863,10.46420931816101,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,38,0.4165593309152957,0.38039781888179275,0.8551666666666666,0.8933333333333333,10.782264232635498,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,39,0.4115218478948723,0.42263293270899793,0.8555,0.8843333333333333,10.394233703613281,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,40,0.4146488390482441,0.4945912799350875,0.8542083333333333,0.8563333333333333,10.6986083984375,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,41,0.4133745204624506,0.44108342677035556,0.8553333333333333,0.8726666666666667,10.704861402511597,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,42,0.3994916602697705,0.4729841060650809,0.85825,0.8593333333333333,10.6866614818573,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,43,0.397824854411254,0.6014134883879396,0.8597916666666666,0.8213333333333334,10.684502840042114,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,44,0.39233179655439054,0.44473115404486724,0.8624583333333333,0.8723333333333333,10.52334189414978,0.3989925934417181,0.9293333333333333
Audio_MNIST,NN_with_original_input_list,2,28,28,0.001,128,500,Sigmoid(),Sigmoid(),2,28,28,0.1,5,50,45,0.38422814283155654,0.3656275328644797,0.862875,0.898,10.711061000823975,0.3989925934417181,0.9293333333333333
